Field_ID,area_m2,annual_et_ensemble_mm,annual_et_ssebop_mm,annual_et_eemetric_mm,annual_et_sims_mm,annual_et_pt_jpl_mm,annual_et_geesebal_mm,annual_et_disalexi_mm,annual_gridmet_precip_mm,annual_gridmet_precip_eff_mm,annual_tmmx_K,annual_tmmn_K,annual_eto_mm,annual_etr_mm,annual_vpd_kPa,annual_vs_mps,annual_rmax,annual_rmin,annual_daymet_precip_mm,annual_daymet_precip_eff_mm,annual_ndvi,YEAR,eff_factor,HSG,soil_depth_mm,ksat_mean_micromps,elevation_m
1539,161006.93942642945,655.7140977473408,622.9711640589084,692.1724925096302,767.9393886518296,603.7835164312546,610.3356795231526,592.2432428147935,213.1999993622303,183.42606228437955,286.8199768066406,272.3833312988281,1142.7999982982874,1541.6000031605363,306.35999942943454,3.536438226699829,95.3000030517578,35.0,,245.1433788255437,0.802611767581675,2017,0.8603473866467308,6.0,1519.8557349103555,6.950300641800945,1298.2257036391031
1549,522861.894831415,809.005450987474,796.7320817696923,899.2310935647117,870.3834793858476,659.9771029245986,854.0824431355137,739.8547704680435,213.1999993622303,183.42606228437955,286.8199768066406,272.3833312988281,1142.7999982982874,1541.6000031605363,306.35999942943454,3.536438226699829,95.3000030517578,35.0,,246.24464158786583,0.8561369553433412,2017,0.8603473866467308,7.0,1519.7988229039813,7.453520495651198,1304.6694332625823
1550,555126.7234619623,768.6178172409199,753.2220491113897,829.8187943213518,849.9893395974882,646.0557570075416,792.069673280113,691.9367057774585,213.1999993622303,183.42606228437955,286.8199768066406,272.3833312988281,1142.7999982982874,1541.6000031605363,306.35999942943454,3.536438226699829,95.3000030517578,35.0,,246.77423518129137,0.8609317576324422,2017,0.8603473866467308,6.0,1520.0,7.761390750196955,1306.6073050753964
1551,236931.912947986,735.4478801059406,727.4225576537972,770.9526280657179,805.4589802114518,700.7775241704529,797.7727654443269,707.8395706380139,214.9999991953373,184.97468743675768,286.54998779296875,272.3399963378906,1160.599996715784,1573.8000018447638,307.59999888017774,3.793424606323242,94.0500030517578,35.30000305175781,,243.22789990550584,0.7811783087622303,2017,0.8603473866467308,7.0,1459.666404671366,8.129104680670546,1310.5692642324136
1552,245070.34109621576,719.1073354010114,709.9109926937408,778.6722799275614,809.811002394088,677.1749026872882,770.9999063300096,680.4503965362916,214.9999991953373,184.97468743675768,286.54998779296875,272.3399963378906,1160.599996715784,1573.8000018447638,307.59999888017774,3.793424606323242,94.0500030517578,35.30000305175781,,243.2718268220817,0.6709629916060524,2017,0.8603473866467308,7.0,1520.034478009835,8.600433198182005,1311.4051398415795
1557,525051.6805307053,616.1760357120229,536.742462121766,615.8373416765351,723.7731911511588,644.1197483394006,527.502322158706,635.5820601665718,293.29999965429306,252.33988820605808,286.3249816894531,272.3199768066406,1099.899997703731,1463.9000011011958,304.4999998975545,3.0227396488189697,96.13333129882812,35.16666793823242,,243.3297303559705,0.8009082979518019,2017,0.8603473866467308,7.0,937.61936707318,7.981249406757967,1311.960626352418
1335,506448.743198648,748.0094943406871,732.429714665833,786.110606045335,866.64468474648,742.4140621062922,608.2440358003164,727.2954634790404,282.20000046491623,242.7900329116969,286.6000061035156,272.0,1127.2999982908368,1517.699998266995,305.8300009034574,3.280547857284546,98.0,35.15999984741211,,254.175283853462,0.8384557892183876,2017,0.8603473866467308,5.0,1603.181082468758,7.000945292340774,1255.3847301164997
1451,514489.872250655,734.2843888122056,632.7380694926823,740.503002247325,799.0676741261252,694.494007962807,752.590956882247,719.0709178156593,285.4647413924372,245.59884423676715,287.24581875694184,272.5322803424644,1125.5395208489088,1505.7040863499417,315.18994792409734,3.008824953170598,96.05315652120782,34.169447778231614,,246.09058482839063,0.7283335024034755,2017,0.8603473866467308,5.0,1712.7345507938394,8.497183687099502,1250.455006602387
1556,481744.6351535916,521.5780705482362,431.7607787930298,498.7068529536757,694.6289936484626,597.7250903102416,430.4626487462812,511.272811304717,293.29999965429306,252.33988820605808,286.3249816894531,272.3199768066406,1099.899997703731,1463.9000011011958,304.4999998975545,3.0227396488189697,96.13333129882812,35.16666793823242,,236.81061882673907,0.8165726868420694,2017,0.8603473866467308,5.0,1296.1006724452639,13.099353071824138,1306.3810452273049
1558,177617.25657443306,626.8400686017357,538.0179142766558,643.6538350675933,719.1882332593473,642.0845415501688,562.8292162684118,635.8869656703087,293.29999965429306,252.33988820605808,286.3249816894531,272.3199768066406,1099.899997703731,1463.9000011011958,304.4999998975545,3.0227396488189697,96.13333129882812,35.16666793823242,,239.5551261948426,0.829299019270954,2017,0.8603473866467308,7.0,856.4390676152916,6.6447882592479335,1301.8037924525588
1605,140050.57720183095,706.6398071373783,662.891222559082,732.8109909778284,835.8481298543911,677.5193775797208,701.351572487855,668.498538919531,271.39999893307686,233.49827981799825,286.5599975585937,272.6400146484375,1109.6000001728537,1479.199998602271,303.829999551177,3.070137023925781,97.36666870117188,35.224998474121094,,221.332969334362,0.8556188254678688,2017,0.8603473866467308,5.0,1283.235607640046,10.134203522874838,1264.6549721486622
1606,152981.4923652253,726.7865967677307,683.4546547348737,735.0141244824359,826.7931743696072,681.2406838520099,756.7193134766926,693.2603345799386,271.39999893307686,233.49827981799825,286.5599975585937,272.6400146484375,1109.6000001728537,1479.199998602271,303.829999551177,3.070137023925781,97.36666870117188,35.224998474121094,,217.6817160774509,0.8497987224974053,2017,0.8603473866467308,5.0,1293.6825561523438,10.233153343200684,1263.137005767784
1692,476131.81820094027,704.6706115140792,723.5622832439869,749.2184094074127,848.8226639452411,630.0433538909889,675.7410058016673,627.8008076093795,246.9999994933605,212.50580406585652,287.1400146484375,272.8285522460937,1122.0000000968575,1500.5999986305833,324.13999942317605,2.9498629570007324,94.4000015258789,34.228572845458984,,217.11995446192293,0.8286995754858058,2017,0.8603473866467308,7.0,1621.6976439707546,8.039675054299169,1258.0571608310397
15,241159.81643217197,859.2848095233056,805.0744961396304,842.6867434151304,874.901557916141,802.1102508975758,942.8588873237952,897.1219220300572,194.69999986886975,191.12093224498776,288.3499755859375,272.1000061035156,1166.799999400973,1580.5000061243773,309.48000002093613,3.213698625564575,95.3000030517578,31.255556106567383,,245.4568215931986,0.8086685977267102,2018,0.9816175263159092,6.0,1567.0847080550175,10.653082416987656,1258.6019699216265
533,35025.429939066824,888.3753368781412,904.559254133586,887.4813169203876,898.297545341977,795.410736397407,867.1643236943697,866.7436084201325,141.30000030994415,138.70255677268457,288.29998779296875,272.3249816894531,1211.799999862909,1672.1000006198883,304.0000007171184,4.004657745361328,93.5,32.099998474121094,,209.6342398000004,0.8104559650832023,2018,0.9816175263159092,6.0,1520.0,7.379270104840492,1312.1712045306028
999,486539.6996350685,680.1585482079017,725.8438581064355,663.7950420446823,672.6406557133847,624.1552151729436,777.2689490672237,646.2571649720666,196.7000003755093,193.0841677949458,289.0,272.3999938964844,1174.3999988734722,1597.599994212389,315.52000086568296,3.1835615634918213,95.5999984741211,30.21666717529297,,301.0963755808054,0.7596195507844341,2018,0.9816175263159092,5.0,1548.6680581514295,8.335219800189556,1255.6776241334478
1075,541044.8893508747,774.487932511012,776.54461020189,731.7306685970865,847.5195990964485,752.5713900441442,829.0463442676472,678.246937587827,193.8046049637203,190.24199691311904,288.88260002038936,272.178280834909,1178.3126950682988,1605.112370931642,315.2539374274874,3.2140056158732766,96.19994795291905,30.177539321531142,,301.72635101525526,0.8082423050296719,2018,0.9816175263159092,5.0,1579.9293579428304,7.126173212413442,1256.5688982898466
1087,253510.1103783565,558.212574065863,483.8082248377601,493.67919908097855,689.1728606554072,627.4004695876494,570.5143395541936,515.6478294167437,232.6999993622303,228.4223977476661,288.6500244140625,271.8499755859375,1163.7000023424623,1580.7000003233552,306.15000010095537,3.268219232559204,96.8000030517578,30.69999885559082,,268.97748709705576,0.5992723569655949,2018,0.9816175263159092,3.0,1630.3696014383092,8.44405626801338,1257.8722921914348
1101,527843.5443314362,826.9570237548637,801.2460549527564,804.3771102679979,936.5108390593256,807.0648993499433,786.2254512940723,766.0492303230956,141.0051587340362,138.41313511428535,288.4544563029994,272.5178773500712,1207.1806821691323,1663.630842435188,298.1249421047062,4.1036716185756665,95.1084466981357,32.875096530637315,,209.0515016339207,0.8717162590535203,2018,0.9816175263159092,7.0,1303.4934034963767,7.773082084842143,1315.356236076411
1102,463247.1122324317,865.4115658059225,859.9112491532985,873.9610269457617,935.3232644204828,786.7943685395982,824.5216177369524,814.4446683958655,141.30000030994415,138.70255677268457,288.29998779296875,272.3249816894531,1211.799999862909,1672.1000006198883,304.0000007171184,4.004657745361328,93.5,32.099998474121094,,209.63505342297915,0.8574107659708483,2018,0.9816175263159092,7.0,1520.0,8.037529178232473,1312.3804514839264
1113,521451.4070616471,817.3212154283297,789.1319893028145,820.5835127668153,831.2494124703777,741.2238985733811,930.1030341464372,801.961566822995,188.6000005304813,185.13306598391023,289.3999938964844,272.6400146484375,1165.800000958145,1578.7000018879771,315.29000132344663,3.113698720932007,94.83333587646484,30.18000030517578,,282.1841988236045,0.7694138113133955,2018,0.9816175263159092,5.0,1503.0997186923996,7.385126758023878,1250.4141347586433
1210,232631.8247771436,818.1733959995627,781.5022297518854,817.3609684118479,921.3405508798778,805.7878128757238,809.6480271067874,723.8165482566396,138.15323021329417,135.6136320945256,288.55661727566707,272.5614592768687,1211.6714056162652,1671.3353070649264,299.64242333311364,4.1243132588537375,95.18293542056176,32.781451408010135,,210.87721829692416,0.8678923030110155,2018,0.9816175263159092,7.0,1429.2544056039997,8.218395735830493,1317.792370375239
1211,390655.0610428705,824.0706940118705,782.0036499448267,846.6955462837818,940.1211074246296,789.9229398052923,810.1865128335716,722.164645811705,150.90000024437904,148.12608496095746,288.1000061035156,272.3666687011719,1191.5999982729554,1636.8999984189868,292.8600008059293,4.032054901123047,94.85000610351562,33.20000076293945,,210.9910300633062,0.8596730164795184,2018,0.9816175263159092,7.0,1027.2331119866133,6.640626956651105,1316.106787495756
1254,535213.1855490814,817.2091250017962,759.4623806809744,815.8179070736487,871.6870572683421,772.369463908539,950.3808198707782,717.88733601866,190.99999931454656,187.4889468534856,289.5874938964844,272.8249816894531,1171.700001351535,1588.699998371303,317.7100008018315,3.117260217666626,94.36666870117188,30.200000762939453,,282.86762172594825,0.728791992611946,2018,0.9816175263159092,5.0,1675.6293493350408,6.68931362742253,1250.6975928720271
1310,496627.54013356497,824.160177095692,756.265509997586,837.3637549628396,886.9663528457041,796.5348978155803,820.7909520947939,790.6867696985573,187.3690287936921,183.92472255268083,288.60372764549675,272.02009043281134,1183.989181926029,1620.989022157182,310.82162561568765,3.4215679276536117,95.73739809059684,30.35453931220809,,301.18069957245746,0.825738724490748,2018,0.9816175263159092,5.0,1614.414264414445,6.977571789445949,1255.6407651294903
1312,153628.6730082582,641.6344307498088,546.6652769010996,635.3846549948506,685.392561708913,648.0073917810037,606.1877180160126,670.5125245008468,191.1000006198883,187.58710988746347,288.6333312988281,271.875,1178.5999999418857,1609.4999982193112,309.87999897263944,3.365753412246704,96.3000030517578,30.69999885559082,,304.192042126676,0.7955857304413925,2018,0.9816175263159092,5.0,1574.0267944335938,8.037225723266602,1256.016946055058
1313,149712.9081095002,663.2775816491855,603.2595378187086,636.0534663596827,672.3871919502003,652.0680822034615,646.0235013217361,716.2817600409312,191.1000006198883,187.58710988746347,288.6333312988281,271.875,1178.5999999418857,1609.4999982193112,309.87999897263944,3.365753412246704,96.3000030517578,30.69999885559082,,303.4965072321911,0.7885069568270843,2018,0.9816175263159092,5.0,1576.0519829187883,7.988422670030808,1254.3370148795827
1329,394752.371362448,851.8322664410148,759.8194185167715,920.0881784886082,936.508132549577,777.3430053419972,900.5605803205191,690.2399894064373,196.00000095367432,192.3970360940616,288.3666687011719,272.6000061035156,1189.4999990984795,1631.700002335012,310.2099993582815,3.48301362991333,92.64999389648438,31.18000030517578,,340.2725448027781,0.8595984182579185,2018,0.9816175263159092,5.0,1577.617716461822,6.820459326604071,1262.0299166828136
1360,487480.61789371504,622.8991246943255,664.8593213757206,619.8597359389593,660.2246628980532,621.0098288221159,665.1636212886095,564.9675801051628,212.60000011324885,208.6918862059293,288.79998779296875,271.8666687011719,1169.1000011265278,1587.9999991506338,309.4599995557219,3.22219181060791,97.0,30.700000762939453,,295.49905637871933,0.70091094054504,2018,0.9816175263159092,5.0,1667.2563394490496,6.274681712190631,1250.4542730602511
1422,475512.89615880087,827.2117426809979,819.3765049546497,797.9342231260013,906.0328319507654,770.9810529033923,912.0024692553496,700.9217961546319,192.9999997317791,189.4521823156801,288.8499755859375,272.1166687011719,1179.3999993503094,1607.1999951601028,315.1800007093698,3.222465753555298,96.36666870117188,30.16666603088379,,301.9682309177521,0.8571600082349835,2018,0.9816175263159092,5.0,1651.626037291202,6.436135359581152,1255.4284968769005
1431,499933.3844560775,808.4136690095066,802.461609341326,781.0625246356478,869.5081639862988,768.1559122996517,893.359882670325,680.4814663137902,192.9999997317791,189.4521823156801,288.8499755859375,272.1166687011719,1179.3999993503094,1607.1999951601028,315.1800007093698,3.222465753555298,96.36666870117188,30.16666603088379,,303.28619723369184,0.8074926713698344,2018,0.9816175263159092,5.0,1611.5701435031633,7.324060622605591,1256.5593296707234
1439,306897.0254728699,683.748238613597,642.3213570188326,691.143565513557,808.1884123363327,684.4010868839316,684.7575464137841,518.7101141979431,196.7000003755093,193.0841677949458,289.0,272.3999938964844,1174.3999988734722,1597.599994212389,315.52000086568296,3.1835615634918213,95.5999984741211,30.21666717529297,,301.2085820906045,0.8109347820749693,2018,0.9816175263159092,5.0,1525.5946702164238,9.13090355812196,1255.6668698236713
1446,570321.90053172,725.6600250688488,697.3158180846136,722.8449774694835,839.8487737379086,713.3199378220654,774.1611998903792,589.2837452322009,194.72315489527475,191.1436616247297,289.04707779306085,272.5412057297673,1171.5759362004287,1591.3870578655765,315.3717375788065,3.1557077636884205,94.68218080900856,30.151948676021696,,299.92097318504733,0.8461976064410341,2018,0.9816175263159092,5.0,1380.98442873577,10.536428092839472,1255.2984782335302
1448,63942.51948873101,574.1676103280729,503.0072280448136,532.3012488455205,768.9753041802193,649.865879612898,567.1578524675742,454.2892021041642,193.89999970793724,190.3356380659609,289.0666809082031,272.6000061035156,1170.4000011757016,1588.800001449883,315.3100009914488,3.1441094875335693,94.3000030517578,30.125,,299.8567609551315,0.7704182441589399,2018,0.9816175263159092,7.0,1022.3580932617188,6.141790390014648,1255.9798295113449
1452,512318.8327726122,858.6942541276097,808.8631970892781,866.2825241600895,803.8054237016555,761.112975632216,972.5342895607388,819.5845965978184,190.99999931454656,187.4889468534856,289.5874938964844,272.8249816894531,1171.700001351535,1588.699998371303,317.7100008018315,3.117260217666626,94.36666870117188,30.200000762939453,,285.991387988956,0.6987299264830272,2018,0.9816175263159092,5.0,1695.5174351661892,7.909616583112919,1250.0704457980275
1460,533087.5597066598,646.4111682198103,641.6721442982039,633.955514458642,697.4837866410387,630.9770391007783,671.3432798539734,557.943438370641,196.7000003755093,193.0841677949458,289.0,272.3999938964844,1174.3999988734722,1597.599994212389,315.52000086568296,3.1835615634918213,95.5999984741211,30.21666717529297,,298.097609963476,0.711531702941199,2018,0.9816175263159092,5.0,1660.1260582187583,6.547517373106205,1252.6661558342978
1483,406944.8801564477,715.2173745855233,759.8734886594297,636.0848115788543,2.536356220446313,697.3549617358198,922.8481788267328,648.8837071497908,193.99482591490792,190.4287211326758,289.284852376228,273.012174920788,1171.7680642827047,1589.5167730237429,318.47231982846233,3.120616770732095,91.61574140683103,30.5176341512289,,281.7221967696024,0.7321307652494871,2018,0.9816175263159092,5.0,1663.8176467582946,6.871606604670785,1251.245764741473
1508,501505.0026190173,699.8983486388806,633.5589033242213,665.528896260122,843.0705899836524,676.242426569202,749.0420825782936,628.9579890864783,232.14146223787168,227.87412791729457,289.3507135372625,272.8614935148577,1144.8176806646438,1542.6442087683197,311.3472255445108,3.0583018659477443,92.60469510828965,30.836798374268906,,254.2165242578272,0.8377510359503164,2018,0.9816175263159092,5.0,1596.7955302983748,25.9345170527342,1257.260723977267
1509,792253.5991435826,731.6534095512151,663.9386400681808,713.6938192871414,842.7998040697687,701.007135704772,825.1519918078731,648.7354928399899,232.00000008940697,227.7352661930544,289.3499755859375,272.86248779296875,1144.7999978587031,1542.6000018641353,311.40999937430024,3.057260274887085,92.58332824707033,30.81999969482422,,254.3605561570997,0.82430851247364,2018,0.9816175263159092,5.0,1562.079055367901,16.37384678116947,1257.279940110058
1539,161006.93942642945,733.3586975475976,658.5777809483043,750.2220002853469,814.4119644018593,734.694044165438,721.7626860702904,664.0919769819757,135.4999998211861,133.0091746402788,288.6000061035156,272.3499755859375,1184.3999980688095,1616.9000035226345,305.6600000075996,3.604657411575317,92.5999984741211,31.65999984741211,,215.43489921433724,0.7588004397027539,2018,0.9816175263159092,6.0,1519.8557349103555,6.950300641800945,1298.2257036391031
1549,522861.894831415,828.7565209328651,788.6297574139775,880.2064299204069,877.399410334762,774.537671349864,833.9741797898664,716.8592405705725,135.4999998211861,133.0091746402788,288.6000061035156,272.3499755859375,1184.3999980688095,1616.9000035226345,305.6600000075996,3.604657411575317,92.5999984741211,31.65999984741211,,215.56850844130665,0.8497793313364332,2018,0.9816175263159092,7.0,1519.7988229039813,7.453520495651198,1304.6694332625823
1550,555126.7234619623,803.4971482671291,740.4237799133217,843.470561200807,871.4164422095768,760.412345406665,803.4416624154936,684.9997472275458,135.4999998211861,133.0091746402788,288.6000061035156,272.3499755859375,1184.3999980688095,1616.9000035226345,305.6600000075996,3.604657411575317,92.5999984741211,31.65999984741211,,218.6035742152954,0.869613260360564,2018,0.9816175263159092,6.0,1520.0,7.761390750196955,1306.6073050753964
1551,236931.912947986,765.3621692039361,718.4193923472797,772.0404061066727,854.8445662238108,785.902682974096,746.6866669537694,706.1844167868906,133.2999995648861,130.84961583079524,288.57501220703125,272.625,1202.6000009030104,1652.499995328486,307.52000025101006,3.840548038482666,93.3000030517578,31.625,,208.38387126036807,0.7406597076686292,2018,0.9816175263159092,7.0,1459.666404671366,8.129104680670546,1310.5692642324136
1552,245070.34109621576,725.1063882933327,671.548458608272,758.9953581315954,841.7821276152805,754.4449116379757,672.2915946795446,660.5558793530523,133.2999995648861,130.84961583079524,288.57501220703125,272.625,1202.6000009030104,1652.499995328486,307.52000025101006,3.840548038482666,93.3000030517578,31.625,,207.8182480842744,0.7392175241089535,2018,0.9816175263159092,7.0,1520.034478009835,8.600433198182005,1311.4051398415795
1557,525051.6805307053,648.4037096058911,529.3441229647605,699.4793783534845,809.1847783157554,732.1876684356981,622.0152195207532,488.66353796595473,212.5999986231327,208.6918847432052,288.3499755859375,272.5888977050781,1149.4000001773238,1552.3000024557114,307.2600005418062,3.1287670135498047,92.9000015258789,31.150001525878903,,251.89577887890047,0.8096661966002868,2018,0.9816175263159092,7.0,937.61936707318,7.981249406757967,1311.960626352418
1335,506448.743198648,810.6518137012806,739.2374593063688,804.0813671044268,919.59985676026,783.8751726014691,826.6292268462055,724.0946863944687,191.40000015497208,187.88159468898832,288.70001220703125,271.83331298828125,1181.200000435114,1614.7000000178814,311.1100000869483,3.3747944831848145,96.35000610351562,30.700000762939453,,305.18534567313543,0.8139465671104645,2018,0.9816175263159092,5.0,1603.181082468758,7.000945292340774,1255.3847301164997
1451,514489.872250655,770.9868299756324,737.6886183682725,791.7321796066436,826.5076129469987,727.9935819177509,875.7946462829437,689.3303518484372,191.7855223602671,188.2600300424899,289.44642129327445,272.7640425572099,1171.3478703311785,1588.7270862031005,317.05991290354115,3.124532878832231,94.34861097811364,30.17968530785542,,285.94242430072524,0.8004346157737449,2018,0.9816175263159092,5.0,1712.7345507938394,8.497183687099502,1250.455006602387
1556,481744.6351535916,590.6146461963448,464.2619900127497,579.1463929026772,734.9344419265261,676.9086113472159,610.9146302592433,487.6373300042496,212.5999986231327,208.6918847432052,288.3499755859375,272.5888977050781,1149.4000001773238,1552.3000024557114,307.2600005418062,3.1287670135498047,92.9000015258789,31.150001525878903,,249.09526294015456,0.8423227211247518,2018,0.9816175263159092,5.0,1296.1006724452639,13.099353071824138,1306.3810452273049
1558,177617.25657443306,536.357219035541,398.4046637650249,521.6982964863233,720.9426652445882,676.0013115037617,487.5761392788177,415.393984377252,212.5999986231327,208.6918847432052,288.3499755859375,272.5888977050781,1149.4000001773238,1552.3000024557114,307.2600005418062,3.1287670135498047,92.9000015258789,31.150001525878903,,249.3112197108049,0.833993342677126,2018,0.9816175263159092,7.0,856.4390676152916,6.6447882592479335,1301.8037924525588
1605,140050.57720183095,752.3558278847205,700.0724330642512,787.4555648902362,874.9517222476019,753.7834313474813,745.1994009570079,663.8249077692952,196.9999996125698,193.37865230392583,288.6500244140625,272.0857238769531,1161.100000165403,1569.000000037253,308.9000003580004,3.1657533645629883,95.1999969482422,31.020000457763672,,240.1723613210208,0.8667097228635725,2018,0.9816175263159092,5.0,1283.235607640046,10.134203522874838,1264.6549721486622
1606,152981.4923652253,763.5748130092156,723.0474989982636,772.40493522105,866.7461120855257,762.3883564845734,753.9055863496723,703.3719280085481,196.9999996125698,193.37865230392583,288.6500244140625,272.0857238769531,1161.100000165403,1569.000000037253,308.9000003580004,3.1657533645629883,95.1999969482422,31.020000457763672,,238.628567442648,0.8637591166125962,2018,0.9816175263159092,5.0,1293.6825561523438,10.233153343200684,1263.137005767784
1692,476131.81820094027,775.8001623821789,709.7199176259936,784.1668127389346,843.0413187996234,770.7040934288983,800.5159505540888,681.6245261612744,163.6000004708767,160.59262776750356,289.3999938964844,272.6142883300781,1172.200001090765,1588.6000018641353,326.9799995198846,3.0550684928894043,90.61666870117188,30.25,,208.0390361495541,0.846679617096518,2018,0.9816175263159092,7.0,1621.6976439707546,8.039675054299169,1258.0571608310397
15,241159.81643217197,818.2582688173183,738.4584679255679,892.8747736202754,808.4048146069204,740.2109594263993,934.6775187723072,784.5301151226954,378.2000008225441,336.0222023096129,287.875,273.3499755859375,1137.6999981328845,1532.2999978363514,294.939998857677,3.122465848922729,87.15999603271484,31.76666641235352,,325.6595575816912,0.7298304452188449,2019,0.888477529293498,6.0,1567.0847080550175,10.653082416987656,1258.6019699216265
533,35025.429939066824,838.7923373880108,771.8126593342561,833.4148153543595,875.7351591521598,832.0827445553207,880.4798601500476,845.2387646587515,295.99999740719795,262.9893463672291,286.57501220703125,272.54998779296875,1123.6000006720424,1525.0000050142407,265.35999961942434,3.8438355922698975,92.1999969482422,33.119998931884766,,326.61322423854824,0.7162493406636568,2019,0.888477529293498,6.0,1520.0,7.379270104840492,1312.1712045306028
999,486539.6996350685,852.5884728591959,822.3526593195974,857.421557838424,891.2619993221917,744.410805773048,840.7074511497126,825.2087648815004,329.8000022172928,293.01989113101047,287.8249816894531,272.8599853515625,1107.5000007376077,1484.0999967083335,281.1000002399087,3.095890522003174,89.5999984741211,33.79999923706055,,325.3249227220812,0.8342322970116182,2019,0.888477529293498,5.0,1548.6680581514295,8.335219800189556,1255.6776241334478
1075,541044.8893508747,821.492857920162,816.9773648824479,825.1274266274903,861.8327053396856,748.4032495398692,837.9765841980003,775.3823035395754,330.11301590536533,293.29799675922044,287.8184621218303,272.89129360487186,1111.1779342409443,1491.768884218785,281.3269361668767,3.122260964051637,89.58435031776644,33.33047693251867,,328.3367812056902,0.7364021943167893,2019,0.888477529293498,5.0,1579.9293579428304,7.126173212413442,1256.5688982898466
1087,253510.1103783565,426.5232576887415,324.882441855778,375.7551594179529,655.142488613003,565.2514107783462,341.26714095691074,322.2362247571443,439.7999997735024,390.7524171820424,287.6000061035156,273.04998779296875,1129.1000016778708,1519.6000008583069,289.1499989461154,3.1712329387664795,88.6199951171875,32.76666641235352,,319.78285226471905,0.5130530159868346,2019,0.888477529293498,3.0,1630.3696014383092,8.44405626801338,1257.8722921914348
1101,527843.5443314362,814.5013556946425,725.5278557792228,789.6961407409202,914.4997847090189,813.7936202605066,810.7474251468066,747.5350668181051,305.94384328970926,271.82422998859914,286.57384660841194,272.5253439879225,1114.5316297729298,1508.555630741738,257.5400365252644,3.935288131562273,94.30722145620226,33.79858216660229,,328.59016643359286,0.8264040513761257,2019,0.888477529293498,7.0,1303.4934034963767,7.773082084842143,1315.356236076411
1102,463247.1122324317,762.0186687372995,652.6281231585963,766.4637005953073,854.1382350673529,793.8624405932146,727.9586369068273,687.6626740901056,295.99999740719795,262.9893463672291,286.57501220703125,272.54998779296875,1123.6000006720424,1525.0000050142407,265.35999961942434,3.8438355922698975,92.1999969482422,33.119998931884766,,326.6144431449292,0.819357701632171,2019,0.888477529293498,7.0,1520.0,8.037529178232473,1312.3804514839264
1113,521451.4070616471,775.526487331505,703.8379740239307,773.163323796321,838.3950706510518,723.7434887768044,799.0835865066024,709.858596584373,329.1000007688999,292.3979555736405,287.83331298828125,273.1000061035156,1100.9000004306436,1472.1000021025538,281.2300000246614,3.041369915008545,90.0999984741211,34.20000076293945,,315.710546487113,0.7513236157931394,2019,0.888477529293498,5.0,1503.0997186923996,7.385126758023878,1250.4141347586433
1210,232631.8247771436,799.9808940867858,718.6460378183407,789.1517214996171,896.0402885561264,809.1667504645319,799.0192698655592,720.5023171931355,301.9213469240792,268.2503323560732,286.59513095626795,272.577947568419,1118.0858983577573,1515.3449235757716,258.9638725406592,3.9551717767508032,94.0979389003462,33.702099509806764,,331.3243358292818,0.8513016462697397,2019,0.888477529293498,7.0,1429.2544056039997,8.218395735830493,1317.792370375239
1211,390655.0610428705,835.546708193767,741.8998256645315,857.9149216796275,896.5062111395579,804.536091359621,829.6616259557438,763.7293817293818,319.90000092983246,284.22396244712525,286.5,272.34283447265625,1102.2000008150935,1484.999999500811,252.5999997723848,3.86630129814148,95.03333282470705,34.133331298828125,,330.8528287963356,0.8550836651178332,2019,0.888477529293498,7.0,1027.2331119866133,6.640626956651105,1316.106787495756
1254,535213.1855490814,854.8090799802675,782.6520266872295,891.0908476979148,889.0583747228059,751.1423734008979,909.9500117343348,819.418508637907,328.79999935626984,292.13141105976234,287.8499755859375,273.1199951171875,1105.000000499189,1477.200000666082,282.1999996751547,3.0471231937408447,89.69999694824219,33.5,,322.0821117442728,0.7632707302926012,2019,0.888477529293498,5.0,1675.6293493350408,6.68931362742253,1250.6975928720271
1310,496627.54013356497,826.709374053016,812.0517368012863,835.1118507218911,827.9648736241446,712.9119914533862,832.572653918653,832.0112533834624,332.91167526766407,295.78454271476795,287.5746665601172,272.9501714954125,1146.6367292662644,1554.3103456671515,293.34724441055755,3.311178274150794,87.88544798508882,32.1585730755152,,339.8172713671399,0.8209269318074481,2019,0.888477529293498,5.0,1614.414264414445,6.977571789445949,1255.6407651294903
1312,153628.6730082582,707.4724593867311,657.3644397196105,739.174844689545,781.7397262549413,688.2965848310687,686.2890767748578,668.9659147536627,333.800000667572,296.57379987129235,287.625,273.0714416503906,1140.300000116229,1541.400004208088,291.92000016383827,3.256986379623413,88.30000305175781,32.04999923706055,,336.2554730640757,0.8023766693736322,2019,0.888477529293498,5.0,1574.0267944335938,8.037225723266602,1256.016946055058
1313,149712.9081095002,740.6309200989172,708.4847616611238,759.6835678349108,787.7849066257354,705.1076660697535,727.6773940479233,715.0641766862794,333.800000667572,296.57379987129235,287.625,273.0714416503906,1140.300000116229,1541.400004208088,291.92000016383827,3.256986379623413,88.30000305175781,32.04999923706055,,335.258111393332,0.8000628311757877,2019,0.888477529293498,5.0,1576.0519829187883,7.988422670030808,1254.3370148795827
1329,394752.371362448,835.731479029268,823.438967515228,915.6947632920132,909.0348879271364,767.7353547228554,822.3536053639599,735.5188713980264,346.1999993622303,307.59092007476494,287.3499755859375,273.0666809082031,1121.7000020891428,1518.0000039413571,278.5399995762855,3.3627398014068604,88.85000610351562,32.70000076293945,,358.3742428850377,0.7688020455037263,2019,0.888477529293498,5.0,1577.617716461822,6.820459326604071,1262.0299166828136
