Field_ID,area_m2,annual_et_ensemble_mm,annual_et_ssebop_mm,annual_et_eemetric_mm,annual_et_sims_mm,annual_et_pt_jpl_mm,annual_et_geesebal_mm,annual_et_disalexi_mm,annual_gridmet_precip_mm,annual_gridmet_precip_eff_mm,annual_tmmx_K,annual_tmmn_K,annual_eto_mm,annual_etr_mm,annual_vpd_kPa,annual_vs_mps,annual_rmax,annual_rmin,annual_daymet_precip_mm,annual_daymet_precip_eff_mm,annual_ndvi,YEAR,eff_factor,HSG,soil_depth_mm,ksat_mean_micromps,elevation_m,annual_et_ensemble_m3,annual_et_ssebop_m3,annual_et_eemetric_m3,annual_et_pt_jpl_m3,annual_et_sims_m3,annual_et_geesebal_m3,annual_et_disalexi_m3,annual_gridmet_precip_eff_m3,pumping_m3,method,outlier,year,WUR_Report_ID,fid,num_fields,pumping_mm,annual_net_et_ensemble_mm,pumping_net_et_ensemble_factor_annual,annual_net_et_ssebop_mm,pumping_net_et_ssebop_factor_annual,annual_net_et_eemetric_mm,pumping_net_et_eemetric_factor_annual,annual_net_et_pt_jpl_mm,pumping_net_et_pt_jpl_factor_annual,annual_net_et_sims_mm,pumping_net_et_sims_factor_annual,annual_net_et_geesebal_mm,pumping_net_et_geesebal_factor_annual,annual_net_et_disalexi_mm,pumping_net_et_disalexi_factor_annual
1422,475512.89615880087,821.1467189567795,792.0857514820905,838.2611815844115,845.083470972115,740.0648623349791,845.9537350849442,793.9322972144212,283.6999997794628,244.0805534019389,287.07501220703125,272.3599853515625,1124.1999988853931,1506.5999970287085,310.05000060237944,3.0969862937927246,99.0,35.220001220703125,0.0,248.24246039087456,0.8254405024748617,2017,0.8603473866467308,5,1651.626037291202,6.436135359581152,1255.4284968769005,390465.85450243513,376646.989693369,398604.00219270197,351910.38603427017,401848.08877788234,402261.9105865969,377525.0460024393,116063.45084419881,340440.48,FMT,0.0,2017,60733,1422,1,715.9437372783839,577.0661655548406,1.2,548.0051980801516,1.3,594.1806281824727,1.2,495.9843089330402,1.4,601.0029175701761,1.2,601.8731816830054,1.2,549.8517438124823,1.3
4638,1238995.5577198067,2233.337365975735,2172.9252949399906,2421.222380395694,2488.3122076351656,1909.8163763633947,2256.4877959387795,2024.0347190602956,639.5999980866909,550.2781868531387,286.8199768066406,272.3833312988281,3428.399994894862,4624.800009481609,919.0799982883036,3.536438226699829,95.3000030517578,35.0,0.0,738.1622555947009,0.8398934935191528,6051,2.5810421599401927,6,1519.8848526047789,7.388403962549699,1303.1674806590272,955252.9335287532,935017.2145856351,1042272.8364054774,800933.0301985613,1050585.7229618293,984534.486824428,866309.6954298809,227264.07634038286,777388.4352000001,FMT,0.0,2017,61755,1539_1549_1550,3,627.4344006774905,587.5637347143756,1.1,571.2313767676214,1.1,657.7979678676178,1.0,463.0113080582255,1.4,664.5073434618697,0.9,611.1970343765336,1.0,515.7771673254176,1.2
999,486539.6996350685,808.6962146621946,745.7675405571904,842.5759989890315,835.3589385845313,738.884481115434,788.456041323314,841.9789960877644,286.700000166893,246.6615958952037,287.1000061035156,272.3999938964844,1123.7999984249473,1506.2999987453222,312.150000249967,3.063013792037964,98.5999984741211,35.133331298828125,0.0,250.21730514453387,0.7366949471075472,2017,0.8603473866467308,5,1548.6680581514297,8.335219800189556,1255.6776241334478,393462.813377761,362845.51518027915,409946.6734678412,359496.6335069167,406435.2870663875,383615.1655209004,409656.20785557735,120010.65877835905,297515.376,FMT,0.0,2017,62470,999,1,611.4924973710324,562.0346187669908,1.1,499.10594466198665,1.2,595.9144030938278,1.0,492.2228852202303,1.2,588.6973426893276,1.0,541.7944454281104,1.1,595.3174001925606,1.0
1254,535213.1855490814,818.8045059845109,768.3387917945864,860.4810406678512,852.1475556662465,724.6066507335154,801.0590021504966,800.1330050912649,284.30000069737434,244.59676262364977,287.29998779296875,272.6000061035156,1125.9999997615814,1506.300000809133,315.58000046014786,3.002739667892456,95.85000610351562,34.133331298828125,0.0,253.41890817727165,0.7208043764034573,2017,0.8603473866467308,5,1675.6293493350408,6.68931362742253,1250.6975928720271,438234.96798991197,411225.052337313,460540.79888042936,387819.0338091354,456080.60782599496,428737.3403537357,428241.7345178552,130911.4124987961,238357.67520000003,VLM,0.0,2017,62560,1254,1,445.3509024734996,574.2077433608611,0.8,523.7420291709367,0.9,615.8842780442014,0.7,480.0098881098655,0.9,607.5507930425966,0.7,556.4622395268467,0.8,555.536242467615,0.8
2894,634264.4200204511,1425.0451901429317,1257.4355055026103,1523.9169415920928,1551.4772857037497,1360.6526000587733,1358.4759855708412,1359.9924410610515,576.6414304281309,496.1119477010759,287.1000061035156,272.3573278755754,2248.453007492917,3008.846762464601,627.6949743191526,3.0307629073724476,96.89398239950754,34.394059185013724,0.0,498.34099442501827,0.7497654040993279,4034,1.7206947732934617,5,1201.6712609987444,8.33910924142706,1255.6391538724374,484512.43306814425,440596.6872848803,522520.09305004793,445716.5578559205,509087.78174752,479250.59725553496,469068.5943762424,157211.4046105877,0.0,0,1.0,2017,62841,1446_1448,2,0.0,516.0324592178813,0.0,446.79359858330884,0.0,575.9564574466929,0.0,454.8657375988871,0.0,554.7786790966243,0.0,507.73649361344195,0.0,491.68324743109395,0.0
1101,527843.5443314362,812.3141296730392,837.9687827747036,840.1747516976396,904.2794686925388,695.9142360020305,808.749058746768,767.516758899012,214.73457962547496,184.7463344034617,286.5592113989076,272.2780509442269,1171.671419526063,1597.6093159693555,299.3541785398271,4.097251356224484,95.64822782570556,35.7791818847531,0.0,248.17321870889967,0.8463371912974925,2017,0.8603473866467308,7,1303.493403496377,7.773082084842143,1315.356236076411,428774.7693171229,442316.4123388989,443480.8187938664,367333.83688201534,477318.0798208176,426892.9696436069,405128.76635103085,97517.15995376396,407788.488,FMT,0.0,2017,63073,1101,1,772.5556036050469,627.5677952695776,1.2,653.2224483712421,1.2,655.4284172941778,1.2,511.16790159856896,1.5,719.5331342890772,1.1,624.0027243433063,1.2,582.7704244955504,1.3
1310,496627.54013356497,760.3245761362524,756.706549150732,733.9488435877283,799.442538919449,676.8999214163547,691.2283548282714,821.082353605859,277.3155645289862,238.587721218975,286.58990176344633,271.95921927619577,1129.8949373666276,1525.3568833666252,305.5098514892377,3.339961049283616,97.2514753501407,34.28350084227681,0.0,257.4888598779235,0.8352166026552239,2017,0.8603473866467308,5,1614.414264414445,6.977571789445949,1255.6407651294903,377598.12394964247,375801.31210768665,364499.20877484814,336167.14288960764,397025.1815816978,343283.03752893547,407772.10951835575,118489.23309505232,320063.39040000003,FMT,0.0,2017,63211,1310,1,644.473704204807,521.7368549172774,1.2,518.1188279317571,1.2,495.36112236875334,1.3,438.31220019737964,1.5,560.8548177004741,1.1,452.6406336092965,1.4,582.4946323868841,1.1
2625,303341.5811177584,1432.000498386622,1386.5078357908465,1362.1160088278102,1594.602805973761,1411.4835126023102,1344.341686229227,1474.9490525877336,556.9999993443489,479.21349379814137,286.6333312988281,271.8999938964844,2243.7999988794327,3019.7999995946884,607.0399997532368,3.278630018234253,98.125,34.54999923706055,0.0,512.9773998978837,0.7842456184242149,4034,1.7206947732934617,5,1575.039388676191,8.012824196648705,1255.1769804673204,217112.8240079356,210225.24987326204,206585.98741669362,214011.1383598055,241825.49906760658,203733.07292310763,223591.0618721625,72682.68945084666,142306.5876,FMT,0.0,2017,63219,1312_1313,2,469.12984060947457,476.1303545161538,1.0,453.4246835385908,1.0,441.4274412114479,1.1,465.90529523908094,1.0,557.5984966963629,0.8,432.02248432069285,1.1,497.4866019529733,0.9
1360,487480.61789371504,706.3960443320282,681.5777647169951,741.7862637881636,757.1518625243415,692.7994510972809,636.2383318814877,690.5298433055909,290.30000177025795,249.7588478665828,286.66668701171875,272.0800170898437,1111.9999995678663,1485.6999987363815,303.39000012539327,3.1016438007354736,100.0,35.79999923706055,0.0,238.6405649191952,0.6466266878844659,2017,0.8603473866467308,5,1667.2563394490496,6.274681712190631,1250.4542730602511,344354.3801686532,332255.94988685794,361606.4262165243,337726.3044973291,369096.8577827432,310153.8551532542,336619.91468865966,121752.59748242416,335259.864,FMT,1.0,2017,63735,1360,1,687.7398848154746,456.6371964654453,1.5,431.81891685041234,1.6,492.0274159215808,1.4,443.040603230698,1.6,507.39301465775867,1.4,386.47948401490487,1.8,440.77099543900806,1.6
2421,623286.8858200142,1481.3531258231244,1536.8883653904045,1574.5537225969692,1544.5123123710775,1315.4281809233958,1598.0301253531914,1424.846686821037,438.9823482863002,377.67731613216193,286.4847468598083,272.2057918707443,2331.832409038536,3176.3499281460327,595.0397354748259,4.067515915424423,95.7971448740916,35.79845464679111,0.0,500.62968304410776,0.7957000540463,4034,1.7206947732934617,7,1228.2437587953063,7.429511346240799,1316.9495789354974,455826.9013068084,471312.8953967603,485358.1250233828,405612.8135528986,467171.1051495394,490891.42051850306,442395.4324328737,118871.07107698056,407048.4,FMT,0.0,2017,63743,1210_1211,2,653.0674866750572,540.6111341272953,1.2,565.4568262832887,1.2,587.9909593545215,1.1,460.0477709372504,1.4,558.8117478427696,1.2,596.868565511501,1.1,519.0617173506789,1.3
3114,659361.8917280247,1148.418139149972,969.7786930696856,1142.360688021269,1413.81722690781,1239.8096318604103,993.291865014693,1147.1597769750256,586.5999993085861,504.67977641211615,286.3249816894531,272.3199768066406,2199.799995407462,2927.8000022023916,608.999999795109,3.0227396488189697,96.13333129882812,35.16666793823242,0.0,476.3657450215817,0.8229358530565116,4034,1.7206947732934617,5,1076.2698700302778,9.872070665536036,1304.0924188399317,362605.050596344,303559.7047749968,354573.37929308286,401996.15031264845,462374.0320644237,307341.2529810594,359247.4322797429,166383.30604598473,456350.59560000006,VLM,0.0,2017,63755,1556_1558,2,692.1094490371863,297.5933959970154,2.3,208.04417187275806,3.3,285.4124201110538,2.4,357.3346400854023,1.9,448.9048119579984,1.5,213.77933529894898,3.2,292.50117219894054,2.4
1483,406944.8801564477,774.6738088934277,765.6194384558162,809.7452563763119,798.9382695013977,673.0601069127678,725.378815386361,763.712545860282,296.89188077170513,255.43015373856943,287.3226703283238,272.8858642093335,1132.806423289028,1515.9651211951484,318.9491795602199,3.0059097638184835,93.61522592492398,33.929141744641534,0.0,253.6361570713321,0.7053968371223633,2017,0.8603473866467308,5,1663.8176467582946,6.871606604670785,1251.245764741473,315249.5403204748,311564.91062784893,329521.6863133103,273898.3645457022,325123.83833464596,295189.19509542873,310788.910449088,103945.99330148516,300648.4152,FMT,0.0,2017,63819,1483,1,738.7939494027235,519.2436551548584,1.4,510.1892847172469,1.4,554.3151026377425,1.3,417.6299531741984,1.8,543.5081157628282,1.4,469.9486616477917,1.6,508.2823921217126,1.5
1451,514489.872250655,734.2843888122056,632.7380694926823,740.503002247325,799.0676741261252,694.494007962807,752.590956882247,719.0709178156593,285.4647413924372,245.59884423676715,287.24581875694184,272.5322803424644,1125.5395208489088,1505.7040863499417,315.18994792409734,3.008824953170598,96.05315652120782,34.169447778231614,0.0,246.09058482839063,0.7283335024034755,2017,0.8603473866467308,5,1712.7345507938394,8.497183687099502,1250.455006602387,377781.881395642,325537.32854141615,380981.2950274527,357310.13343562995,411112.2255807782,387200.4252633455,369954.7046461398,126358.11799628285,415608.7512,FMT,0.0,2017,65207,1451,1,807.8074489239294,488.68554457543854,1.7,387.1392252559151,2.1,494.90415801055775,1.6,448.8951637260398,1.8,553.4688298893581,1.5,506.99211264547984,1.6,473.47207357889215,1.7
3211,293032.06956705626,1433.426403905109,1346.3458772939557,1467.8251154602644,1662.6413042239983,1358.7600614317307,1458.0708859645476,1361.7588734994697,542.7999978661537,466.9965596359965,286.5599975585937,272.6400146484375,2219.2000003457074,2958.399997204542,607.659999102354,3.070137023925781,97.36666870117188,35.224998474121094,0.0,439.0146854118129,0.8527087739826371,4034,1.7206947732934617,5,1288.459081896195,10.18367843303776,1263.8959889582231,210150.211067951,197394.21138672758,215074.15993913315,199104.19637105224,243545.0667316229,213988.74242558907,199679.60681591538,68422.48417541564,265407.8916,FMT,1.0,2017,65302,1605_1606,2,905.7298472216029,483.6594407633699,1.9,440.12837025607047,2.1,500.46288783473346,1.8,445.9638577740446,2.0,597.6225838180245,1.5,496.75879662332534,1.8,447.92750102207975,2.0
3017,1293758.6017626,1449.1724182885162,1435.2261597293193,1359.2247936907102,1706.3730287331086,1284.2631345381692,1275.811508829125,1572.2003222508947,703.6928360470351,605.420292495096,287.1154160726428,272.5888760374944,2213.764631961857,2945.8088461259413,622.9136883613426,2.9480573104179344,94.07333925593736,33.76430871183334,0.0,460.25012719759934,0.8304493301526563,4034,1.7206947732934617,5,1579.437292833138,21.154181916951835,1257.2703320436626,942226.2816754237,934214.694373373,885038.6108277917,831464.2925675141,1106570.7502815907,829650.5493395423,1024127.7795742156,391622.2445109478,1095613.9404,FMT,0.0,2017,65399,1508_1509,2,846.8457244708169,425.58483198823967,2.0,419.39234191231986,2.0,381.38209527234824,2.2,339.972269523334,2.5,552.6135283634878,1.5,338.5703517115406,2.5,488.8899167136362,1.7
1460,533087.5597066598,702.3389134402926,619.5932654433667,743.4160582188492,763.3814097635982,675.5751897396484,668.7011624555676,716.6693678547416,286.700000166893,246.6615958952037,287.1000061035156,272.3999938964844,1123.7999984249473,1506.2999987453222,312.150000249967,3.063013792037964,98.5999984741211,35.133331298828125,0.0,244.48491776235213,0.7267322192316972,2017,0.8603473866467308,5,1660.1260582187583,6.547517373106205,1252.6661558342978,374408.1374529125,330297.46188588504,396305.8523226304,360140.7292966728,406949.13285630627,356476.27086644515,382047.5244261987,131492.2282291244,340070.436,FMT,0.0,2017,65456,1460,1,637.9260401183051,455.6773175450889,1.4,372.93166954816303,1.7,496.75446232364544,1.3,428.9135938444447,1.5,516.7198138683945,1.2,422.0395665603638,1.5,470.00777195953793,1.4
1557,525051.6805307053,616.1760357120229,536.742462121766,615.8373416765351,723.7731911511588,644.1197483394006,527.502322158706,635.5820601665718,293.29999965429306,252.33988820605808,286.3249816894531,272.3199768066406,1099.899997703731,1463.9000011011958,304.4999998975545,3.0227396488189697,96.13333129882812,35.16666793823242,0.0,243.3297303559705,0.8009082979518019,2017,0.8603473866467308,7,937.61936707318,7.981249406757967,1311.960626352418,323524.2630533455,281817.5317492217,323346.43118082685,338196.15632861725,380018.33033698733,276965.98073327803,333713.42880562635,132491.48236752106,192916.272,VLM,1.0,2017,65648,1557,1,367.42339688353434,363.8361475059649,1.0,284.402573915708,1.3,363.497453470477,1.0,391.7798601333426,0.9,471.4333029451008,0.8,275.1624339526479,1.3,383.24217196051376,1.0
1335,506448.743198648,748.0094943406871,732.429714665833,786.110606045335,866.64468474648,742.4140621062922,608.2440358003164,727.2954634790404,282.20000046491623,242.7900329116969,286.6000061035156,272.0,1127.2999982908368,1517.699998266995,305.8300009034574,3.280547857284546,98.0,35.15999984741211,0.0,254.175283853462,0.8384557892183876,2017,0.8603473866467308,5,1603.181082468758,7.000945292340774,1255.3847301164997,378828.46830949717,370938.1084738554,398124.72844678734,375994.6686867347,438911.11138964334,308044.4274891437,368337.8734130382,122960.70702928728,461198.17199999996,ECF,0.0,2017,65733,1335,1,910.651232121038,505.2194614289901,1.8,489.63968175413595,1.9,543.3205731336379,1.7,499.6240291945953,1.8,623.8546518347832,1.5,365.45400288861947,2.5,484.50543056734347,1.9
1692,476131.81820094027,704.6706115140792,723.5622832439869,749.2184094074127,848.8226639452411,630.0433538909889,675.7410058016673,627.8008076093795,246.9999994933605,212.50580406585647,287.1400146484375,272.8285522460937,1122.0000000968575,1500.5999986305833,324.13999942317605,2.9498629570007324,94.4000015258789,34.228572845458984,0.0,217.11995446192293,0.8286995754858058,2017,0.8603473866467308,7,1621.6976439707546,8.039675054299169,1258.0571608310397,335516.09949296695,344511.02550258324,356726.72350076784,299983.68763353495,404151.4783144133,321741.7937252799,298915.93999507255,101180.774868129,344523.2988,FMT,1.0,2017,66119,1692,1,723.5880603438312,492.16480744822275,1.5,511.0564791781305,1.4,536.7126053415561,1.3,417.5375498251324,1.7,636.3168598793844,1.1,463.23520173581073,1.6,415.2950035435231,1.7
1439,306897.0254728699,648.9265226392416,587.7067834246028,657.0900560972351,13.206673410863733,652.763481701616,662.231509616669,659.0405035394688,286.700000166893,246.6615958952037,287.1000061035156,272.3999938964844,1123.7999984249473,1506.2999987453222,312.150000249967,3.063013792037964,98.5999984741211,35.133331298828125,0.0,249.97909195369013,0.7400837305336655,2017,0.8603473866467308,5,1525.5946702164238,9.13090355812196,1255.6668698236713,199153.61954843623,180365.46368323878,201658.9836840427,200331.1708715401,4053.088786185721,203236.88047576396,202257.57020240536,75699.71007862908,0.0,0,1.0,2017,66236,1439,1,0.0,402.26492674403784,0.0,341.04518752939913,0.0,410.42846020203143,0.0,406.1018858064122,0.0,-233.45492248434,-0.0,415.56991372146524,0.0,412.37890764426504,0.0
1452,512318.8327726122,783.010589901558,715.4825511853581,797.8281993664078,730.4467618497978,696.6170619529261,762.43271458814,813.5671352714788,284.30000069737434,244.59676262364977,287.29998779296875,272.6000061035156,1125.9999997615814,1506.300000809133,315.58000046014786,3.002739667892456,95.85000610351562,34.133331298828125,0.0,253.7005451495058,0.6007529253591116,2017,0.8603473866467308,5,1695.5174351661892,7.909616583112919,1250.0704457980275,401151.0714669607,366555.18549245346,408742.41185247304,356890.0400692096,374221.6324334226,390608.6384054501,416805.76512444194,125311.52792730795,438921.5232,PWR,0.0,2017,66263,1452,1,856.7350937005493,538.4138272779082,1.6,470.88578856170835,1.8,553.2314367427581,1.5,452.0202993292763,1.9,485.849999226148,1.8,517.8359519644903,1.7,568.9703726478291,1.5
1329,394752.371362448,777.9672051727588,754.6686475767225,860.2323090736442,875.6764420903041,728.3105205702434,755.7357422922138,675.0526706758561,296.6000007092953,255.1790354896607,286.6000061035156,272.6333312988281,1145.9000001624229,1552.7999999448657,310.06999954395,3.371232986450196,95.125,33.733333587646484,0.0,277.7640423447442,0.8479974495247349,2017,0.8603473866467308,5,1577.617716461822,6.820459326604071,1262.0299166828136,307104.39908416267,297907.23822380276,339578.7439294153,287502.3050833225,345675.3520613789,298328.4763932112,266478.64254384785,100732.52938152583,273832.56,FMT,0.0,2017,67431,1329,1,693.6818620110996,522.7881696830982,1.3,499.48961208706186,1.4,605.0532735839836,1.1,473.1314850805827,1.5,620.4974066006434,1.1,500.55670680255304,1.4,419.8736351861955,1.7
15,241159.816432172,859.2848095233056,805.0744961396304,842.6867434151304,874.901557916141,802.1102508975758,942.8588873237952,897.1219220300572,194.69999986886972,191.12093224498776,288.3499755859375,272.1000061035156,1166.799999400973,1580.5000061243773,309.48000002093613,3.213698625564575,95.3000030517578,31.255556106567383,0.0,245.4568215931986,0.8086685977267102,2018,0.9816175263159092,6,1567.0847080550177,10.653082416987656,1258.6019699216265,207224.96692759427,194151.6177032566,203222.18035181766,193436.7608648228,210991.09910327787,227379.6761884484,216349.75803404592,46090.68893654683,107127.738,VLM,0.0,2018,10823,15,1,444.2188569592417,668.163877278318,0.7,613.9535638946426,0.7,651.5658111701426,0.7,610.989318652588,0.7,683.7806256711533,0.6,751.7379550788074,0.6,706.0009897850696,0.6
3103,482002.2540442018,1490.4685574972686,1389.9678509555515,1531.035764238268,1696.6266938390913,1540.3475946120716,1418.978261633314,1366.740296139943,266.5999991297722,261.6992316615905,288.57501220703125,272.625,2405.2000018060207,3304.999990656972,615.0400005020201,3.840548038482666,93.3000030517578,31.625,0.0,416.2021193446425,0.7399386158887913,4036,1.9632350526318183,7,1489.8504413406006,8.364768939426275,1310.9872020369967,359040.79275760084,334793.0907415378,368928.26159974845,371097.49790143024,408835.7914919738,341672.6307983472,329200.2794295391,63069.80977126118,516828.12,ECF,0.0,2018,37683,1551_1552,2,1072.2524960487103,614.044811000402,1.7,563.7386105363697,1.9,634.5581359053949,1.7,639.0586051116713,1.7,717.3534538886291,1.5,578.011448472473,1.9,552.1353218275044,1.9
1087,253510.1103783565,558.212574065863,483.8082248377601,493.67919908097855,689.1728606554072,627.4004695876494,570.5143395541936,515.6478294167437,232.6999993622303,228.4223977476661,288.6500244140625,271.8499755859375,1163.7000023424623,1580.7000003233552,306.15000010095537,3.268219232559204,96.8000030517578,30.69999885559082,0.0,268.97748709705576,0.5992723569655949,2018,0.9816175263159092,3,1630.3696014383092,8.44405626801338,1257.8722921914348,141512.53126602343,122650.27648057729,125152.6682505175,159052.36229659768,174712.28797452,144631.1531928188,130721.93815179863,57907.38726589969,229007.8968,FMT,0.0,2018,37976,1087,1,903.3481799136623,329.7901763181969,2.7,255.385827090094,3.5,265.25680133331235,3.4,398.9780718399832,2.3,460.75046290774117,2.0,342.0919418065276,2.6,287.22543166907747,3.1
1635,498272.5421714985,1753.7869026840635,1764.4705032868847,1761.4423438661493,1833.6208097624599,1582.2051049370052,1691.6859414313221,1681.188276815998,282.6000006198883,277.40511354536915,288.29998779296875,272.3249816894531,2423.599999725818,3344.2000012397766,608.0000014342368,4.004657745361328,93.5,32.099998474121094,0.0,419.2692932229795,0.8339333655270253,4036,1.9632350526318183,6,1520.0,7.708399641536483,1312.2758280072646,432015.13687356084,430033.9797278391,435944.33662434027,392339.82216717745,464749.05898541096,412330.06165507156,407647.2082393385,69111.67556881215,305903.04,FMT,0.0,2018,47099,533_1102,2,613.9271465107391,728.3232178983732,0.8,724.3471666853409,0.8,736.2088616339396,0.8,648.6974883057364,0.9,794.0180321644652,0.8,688.8165753434761,0.9,679.4183986040456,0.9
2506,1040978.2738069522,1582.9016015205186,1579.006219543216,1512.7931932327342,1717.0277630827472,1520.727302343796,1722.4062269379722,1358.7284039016172,386.8046046954994,379.69417922879916,288.86628780316346,272.1474747680404,2357.7126944186084,3212.312366091745,630.4339381368573,3.218235684714287,96.28330832704546,30.172102676207466,0.0,605.012548248947,0.8078674881997532,4036,1.9632350526318183,5,1595.7497507229969,7.225116917509517,1256.5641139802851,823185.719337486,821322.8409567795,786378.37003866,791201.6894809788,893242.306949696,895171.7172816962,707157.4418136629,197642.93086741574,791894.16,OTH,0.0,2018,49257,1075_1431,2,760.7211215888024,600.9181980161827,1.3,599.1286521365231,1.3,565.5597758233563,1.3,570.1932245356713,1.3,668.2169970160954,1.1,670.0704558063005,1.1,489.4573919231823,1.6
1422,475512.89615880087,827.2117426809979,819.3765049546497,797.9342231260013,906.0328319507654,770.9810529033923,912.0024692553496,700.9217961546319,192.9999997317791,189.4521823156801,288.8499755859375,272.1166687011719,1179.3999993503094,1607.1999951601028,315.1800007093698,3.222465753555298,96.36666870117188,30.16666603088379,0.0,301.9682309177521,0.8571600082349835,2018,0.9816175263159092,5,1651.626037291202,6.436135359581152,1255.4284968769005,393349.85149881005,389624.09491546155,379428.0133828677,366611.43334965373,430830.2959358686,433668.93545958906,333297.35327031766,90086.9558965342,395330.34,FMT,0.0,2018,60733,1422,1,831.376694919283,637.7595603653177,1.3,629.9243226389697,1.3,608.4820408103212,1.4,581.5288705877122,1.4,716.5806496350853,1.2,722.5502869396696,1.2,511.46961383895183,1.6
4638,1238995.5577198067,2365.6123667475918,2187.6313182756035,2473.8989914065605,2563.2278169461983,2269.644060921967,2359.1785282756505,2065.950964780094,406.4999994635583,399.02752392083636,288.6000061035156,272.3499755859375,3553.1999942064285,4850.7000105679035,916.9800000227988,3.604657411575317,92.5999984741211,31.65999984741211,0.0,649.6069818709393,0.8260643437999171,6054,2.9448525789477276,6,1519.8848526047789,7.388403962549699,1303.1674806590272,997443.7835113022,929409.0690832507,1049250.3989233233,945392.2877118327,1073631.2503668922,998274.058511326,862003.4628143533,164797.7765152834,843984.0204,FMT,0.0,2018,61755,1539_1549_1550,3,681.1840568284453,672.0330850325115,1.0,617.121899916352,1.1,713.8464838693593,1.0,630.0220419136299,1.1,733.5244006235068,0.9,672.7032044650232,1.0,562.7184713899836,1.2
999,486539.6996350685,680.1585482079017,725.8438581064355,663.7950420446823,672.6406557133847,624.1552151729436,777.2689490672237,646.2571649720666,196.7000003755093,193.0841677949458,289.0,272.3999938964844,1174.3999988734722,1597.599994212389,315.52000086568296,3.1835615634918213,95.5999984741211,30.21666717529297,0.0,301.0963755808054,0.7596195507844341,2018,0.9816175263159092,5,1548.6680581514297,8.335219800189556,1255.6776241334478,330924.13574929675,353151.8527050644,322962.64037566737,303676.29091590556,327266.3825931257,378172.20101483236,314429.76693252014,93943.1130032401,292458.108,FMT,0.0,2018,62470,999,1,601.0981389994683,487.0743804129559,1.2,532.7596903114897,1.1,470.7108742497365,1.3,431.0710473779979,1.4,479.5564879184389,1.3,584.1847812722779,1.0,453.17299717712075,1.3
1254,535213.1855490814,817.2091250017962,759.4623806809744,815.8179070736487,871.6870572683421,772.369463908539,950.3808198707782,717.88733601866,190.99999931454656,187.4889468534856,289.5874938964844,272.8249816894531,1171.700001351535,1588.699998371303,317.7100008018315,3.117260217666626,94.36666870117188,30.200000762939453,0.0,282.86762172594825,0.728791992611946,2018,0.9816175263159092,5,1675.6293493350408,6.68931362742253,1250.6975928720271,437381.09905198886,406474.28006895346,436636.500872872,413382.32119932544,466538.40672249394,508656.3460877869,384222.76797589083,100346.55650069645,334162.06680000003,VLM,0.0,2018,62560,1254,1,624.353203214116,629.7201781483107,1.0,571.9734338274887,1.1,628.328960220163,1.0,584.8805170550534,1.1,684.1981104148565,0.9,762.8918730172926,0.8,530.3983891651743,1.2
2894,634264.4200204511,1299.8276353969218,1200.3230461294272,1255.146226315004,1608.8240779181278,1363.1858174349634,1341.3190523579533,1043.5729473363651,388.623154603212,381.4792996906906,289.056879350632,272.57060591664145,2341.9759373761303,3180.1870593154595,630.6817385702553,3.149908625610995,94.49109193038318,30.138474338010848,0.0,599.7777341401788,0.808307925299987,4036,1.9632350526318183,5,1201.6712609987444,8.33910924142706,1255.6391538724374,450573.5282503624,429858.03212307603,446291.0043183847,448376.0442980578,528154.367171335,477786.58887399256,365129.8216923443,121183.9566188406,731527.6488,VLM,1.0,2018,62841,1446_1448,2,1153.3480764637764,519.3253180131104,2.2,486.66465556160733,2.4,512.5733644164707,2.3,515.8606999722093,2.2,641.641557852752,1.8,562.230232374778,2.1,384.6122490453398,3.0
1101,527843.5443314362,826.9570237548637,801.2460549527564,804.3771102679979,936.5108390593256,807.0648993499433,786.2254512940723,766.0492303230956,141.0051587340362,138.41313511428535,288.4544563029994,272.5178773500712,1207.1806821691323,1663.630842435188,298.1249421047062,4.1036716185756665,95.1084466981357,32.875096530637315,0.0,209.0515016339207,0.8717162590535203,2018,0.9816175263159092,7,1303.493403496377,7.773082084842143,1315.356236076411,436503.92642854294,422932.5575278436,424585.26486293843,426003.99697836785,494331.2005938816,415004.028854646,404354.14086611144,73060.47982075033,426414.03599999996,FMT,0.0,2018,63073,1101,1,807.8417185912423,688.5438886405784,1.2,662.832919838471,1.2,665.9639751537126,1.2,668.6517642356579,1.2,798.0977039450402,1.0,647.812316179787,1.2,627.6360952088102,1.3
1310,496627.54013356497,824.160177095692,756.265509997586,837.3637549628396,886.9663528457041,796.5348978155803,820.7909520947939,790.6867696985573,187.3690287936921,183.92472255268083,288.60372764549675,272.02009043281134,1183.989181926029,1620.989022157182,310.82162561568765,3.421567927653612,95.73739809059684,30.35453931220809,0.0,301.18069957245746,0.825738724490748,2018,0.9816175263159092,5,1614.414264414445,6.977571789445949,1255.6407651294903,409300.64142707683,375582.27991795714,415857.9018242003,395581.16693269217,440491.91799500166,407627.3915027242,392676.8254515491,91342.0825310863,320038.72079999995,FMT,0.0,2018,63211,1310,1,644.4240299559857,640.2354545430112,1.0,572.3407874449052,1.1,653.4390324101588,1.0,612.6101752628995,1.1,703.0416302930232,0.9,636.866229542113,1.0,606.7620471458764,1.1
