OPENET_ID,field_id,area_m2,annual_et_mm,annual_precip_mm,wy_et_mm,wy_precip_mm,irrigated,YEAR
NV_4753,15,522493.5234816583,767.8556673248451,346.65269554127985,762.082261851086,369.5678680376192,0.9783008649595508,2019
NV_4766,22,494108.2402537869,837.7515822611251,333.5918722649078,832.0085008829951,354.4484956504836,0.9742999111520616,2019
NV_4782,23,505755.67202775634,722.3369981390777,328.4530875770733,715.8139398087739,361.3009646126262,0.9849949733695534,2019
NV_4783,24,495243.7763903519,758.3628820817582,333.8999999165535,765.1675369791782,361.4000000655651,0.9887696912757544,2019
NV_4784,25,532670.3377676448,860.6240041460037,348.7000013887882,849.3119969921147,373.9000010192394,0.8567545321518575,2019
NV_4786,27,522551.72969421,856.0311991711992,348.7000013887882,853.2495312095318,373.9000010192394,0.7992955192955197,2019
NV_4787,28,511605.6456590771,779.5733137209254,331.6382300590384,754.7253116468072,361.3588766935843,0.992502486825118,2019
NV_4788,29,499296.6337903984,769.663645867753,328.230699386347,780.6032479456586,361.0475074680126,0.9880991717630236,2019
NV_4789,30,498418.38631354977,688.3063970871519,333.69611259498464,697.0720940706609,361.2270047894217,0.9880892303852142,2019
NV_4790,31,496116.7602495948,829.2921413358088,345.0441071025417,824.7420512260396,368.2882126504681,0.9702255474851182,2019
NV_4791,32,498695.60040066857,792.2765018532004,343.900000333786,797.7917404867223,366.0000004768372,0.9811147462582738,2019
NV_4792,33,498886.8414981847,926.1727485989836,330.70000022649765,942.6258199748038,353.1999996304512,0.975460489161128,2019
NV_4793,34,510719.0119633483,906.9100557740172,343.900000333786,916.1618189440608,366.0000004768372,0.9794416230185896,2019
NV_4794,35,507704.22877437953,898.0419644239034,345.100001424551,894.7550767720002,368.4000012278557,0.9776755455695326,2019
NV_4795,36,488843.7500595533,748.7417167881591,347.8020760109056,740.2016131267495,369.4132790503435,0.978325341611464,2019
NV_4796,37,521585.149617041,477.72277937707247,345.0293342640921,459.759168805795,368.2586669911801,0.936984920445216,2019
NV_4797,38,512987.0208427857,866.947584224542,347.853841414822,894.0053895252986,369.4326910739884,0.9576235363740117,2019
NV_4798,39,472876.8977061365,736.9359977528989,347.9639311202929,722.3292117376621,369.4739747075345,0.966723417427643,2019
NV_4800,40,533815.2813888217,857.7121125274547,330.70000022649765,886.1057861552277,353.1999996304512,0.9770014659409668,2019
NV_4801,41,535505.0897450355,468.2041965898909,345.100001424551,493.1136753564216,368.4000012278557,0.9459838351325224,2019
NV_4802,42,509698.5469838583,832.3410877868683,355.7117636560258,853.1610135228594,379.7194714470712,0.980662630733384,2019
NV_4803,43,514504.6294202004,864.4229273792467,359.20000183582306,876.2897665008846,383.700001001358,0.9815445081345358,2019
NV_4806,45,472519.2907714697,879.9923531536073,324.30000001192093,872.0507305776409,345.39999985694885,0.9603212363357048,2019
NV_4809,46,496483.11136664986,789.1836707962668,345.100001424551,805.426562244174,368.4000012278557,0.971844130328003,2019
NV_4810,47,520068.0370533636,839.1046282067975,343.5242893153064,828.1726110170595,367.8545608848896,0.9600989712202108,2019
NV_4811,48,498503.186079373,748.2063275809871,354.19999903440475,729.2409822239525,392.4999997913837,0.926825180571775,2019
NV_4812,49,489602.12264812685,876.0780649803512,330.70000022649765,869.3336469806832,353.1999996304512,0.9623512481319532,2019
NV_4875,50,482164.4518052898,756.403898484235,359.20000183582306,782.6545056897403,383.700001001358,0.9348097422749964,2019
NV_4876,51,481200.65345006005,879.669816317332,359.20000183582306,863.7739576290286,383.700001001358,0.9793835925174664,2019
NV_4877,52,505357.92486376985,849.8580639624068,334.4000004529953,852.9538412848264,355.40000158548355,0.9789241613114332,2019
NV_4878,53,528371.8245987284,825.3110900133431,334.4000004529953,817.3410807759421,355.40000158548355,0.9621728420404392,2019
NV_4881,55,496876.817754501,786.7738569158432,359.7308278091934,804.6421803924137,385.2208451894354,0.9740775325873864,2019
NV_4882,56,506553.4339038087,879.9504674649735,339.03408841674394,894.6871279702111,365.4787457217792,0.9160706153392808,2019
NV_4884,58,488770.1321499517,931.5061499830944,329.5336014865477,938.7105156673524,350.58178416459026,0.5764853913650805,2019
NV_4887,59,496100.9481887695,675.7089760612864,343.900000333786,661.1205678409259,366.0000004768372,0.9719303422236062,2019
NV_4888,60,502448.0874323714,752.7029046090773,343.900000333786,738.6643383047005,366.0000004768372,0.9733110385932736,2019
NV_4890,62,489104.5052304144,721.7485964785884,343.900000333786,727.0064398494783,366.0000004768372,0.9747892639617824,2019
NV_4894,66,506473.3941253705,680.6868622005322,337.49310642735674,677.5281501340482,358.8512563550089,0.9720184296286783,2019
NV_4898,69,484412.7847794141,567.8013688664045,375.98116919638267,567.8015255641122,400.7546005041991,0.9759916726361036,2019
NV_4899,70,511626.698954384,797.3996501457725,381.0999996960163,803.017270076862,406.3000002801418,0.9452160084813148,2019
NV_4926,78,499698.5761069099,839.1909525668547,325.41714539631107,845.3636378424095,344.9812834829576,0.980469343049862,2019
NV_4929,79,479880.050985642,822.2006785219528,397.0866478372235,805.1696361426026,422.48733660236365,0.9804246416555936,2019
NV_4930,80,484356.81382572994,885.6783374707899,397.0676090149216,893.6470067413461,422.4692801269378,0.9845391732184186,2019
NV_4931,81,461554.6636798485,768.7114047451255,328.1999985575676,780.4926356589148,348.0999980866909,0.9624618275781066,2019
NV_4932,82,493430.2088553775,909.1751578716156,328.1999985575676,910.2244028334522,348.0999980866909,0.9693317225852508,2019
NV_4934,83,508144.7320838154,845.2035664387874,325.40231269356906,826.5015517848185,344.96466062721447,0.9834156330322196,2019
NV_4935,84,469152.9436496094,493.4305504141413,356.3999986052513,554.5387129239737,383.8999980390072,0.7102459395678128,2019
NV_4937,85,547525.868106769,817.8878048056079,333.55142633235675,808.0198105081826,354.4008738184073,0.9460977952023129,2019
NV_4938,86,509060.7721381414,735.7272519128675,333.5999725204165,687.8767830805028,354.4580330497539,0.9851283498485144,2019
NV_4939,87,513655.5405384981,839.6833972961409,334.4000004529953,844.2262330217011,355.40000158548355,0.9790796746079086,2019
NV_4940,88,493740.8459204135,854.1795006916537,334.4000004529953,874.3736194365765,355.40000158548355,0.9842127220429048,2019
NV_4942,89,499212.9691924749,885.6337380156988,381.0999996960163,869.25225019691,406.3000002801418,0.9903962627990984,2019
NV_4944,91,454006.0245022056,729.931763833756,356.3999986052513,763.5048424123582,383.8999980390072,0.9550432827968816,2019
NV_4947,92,488679.4479877378,878.4413103123356,342.4999985694885,907.6972812681872,367.4999977052212,0.9737216971981268,2019
NV_4948,93,525225.6952176269,847.3186150313472,342.4999985694885,848.587868624061,367.4999977052212,0.9581516550994604,2019
NV_4950,94,514665.1589519018,920.151160893343,337.4651192658141,927.705873683435,359.76011544297603,0.9880147171062674,2019
NV_4951,95,512261.1715278556,755.6556514473668,330.70000022649765,739.4600427282633,353.1999996304512,0.9772133557550952,2019
NV_4955,96,500542.8945822096,820.3751334247215,359.20000183582306,836.0677933041106,383.700001001358,0.9660437470538196,2019
NV_4958,97,509278.0844295856,822.8673998169783,343.900000333786,827.9926206133349,366.0000004768372,0.9833737683287578,2019
NV_4959,98,521518.90309594834,642.9160519863697,343.1219662087313,663.0275826961436,367.3112494196318,0.9609686668882976,2019
NV_4960,99,514325.6482997228,831.2639710491526,341.9678645727108,836.6937878939527,366.8551234511529,0.9638430459494626,2019
NV_4962,100,503186.8506074639,849.6802016241949,334.4000004529953,826.0736057557673,355.40000158548355,0.9590073885789372,2019
NV_4963,101,489959.3503280315,308.4946462545906,343.900000333786,334.56865293571093,366.0000004768372,0.0384717490376532,2019
NV_4964,102,507471.11764644267,850.9881256840816,343.900000333786,864.5289249579539,366.0000004768372,0.9851304092474442,2019
NV_4965,103,522538.4751923738,784.0446916653701,343.900000333786,794.1807582594262,366.0000004768372,0.9741351589647842,2019
NV_4967,104,510432.9485534698,774.4893746979178,337.43350955306124,794.3328393802747,358.7847587961262,0.9786431693727854,2019
NV_4968,105,515914.5826241768,578.20128426772,381.0999996960163,612.4384586685444,406.3000002801418,0.9630431469813924,2019
NV_4973,110,495809.2841949364,851.7646199390415,357.40041672941726,857.4754660815224,383.8285407424372,0.9805030999140888,2019
NV_4974,111,490902.0137562984,771.0771628477642,356.3999986052513,740.1224038642218,383.8999980390072,0.97574913508196,2019
NV_4977,114,504859.0520773202,707.4000835515853,324.9000000655651,694.0011782915842,357.40000090003014,0.9677576575563304,2019
NV_4978,115,520976.38019943447,702.7245408581723,324.9000000655651,728.4640940189573,357.40000090003014,0.9805234580205768,2019
NV_4979,116,520783.88022241415,697.5889769340222,324.9000000655651,683.992787338118,357.40000090003014,0.9798419341773206,2019
NV_4980,117,523467.6309245528,679.180238506133,324.9000000655651,694.0569345554876,357.40000090003014,0.9814455042420612,2019
NV_4981,118,489712.37608874566,810.4145530882522,381.0999996960163,810.4240801156533,406.3000002801418,0.9344961476467688,2019
NV_4982,119,533231.2393491482,666.9611901550564,324.9759835131853,657.8353091502802,357.41599742326395,0.9681621353020512,2019
NV_4983,120,505316.66652620886,678.8998252048216,336.81150458707083,667.2003710376185,359.1263072328909,0.9781934971904086,2019
NV_4984,121,487622.7698546995,784.9707611119453,381.0999996960163,794.3833252701181,406.3000002801418,0.9540841577276196,2019
NV_4986,123,151499.536367283,796.9806685605043,348.7000013887882,797.5303639384681,373.9000010192394,0.898697539797395,2019
NV_4987,124,488728.444606027,752.2949903948889,328.4000004827976,760.0346005436433,361.29999938607216,0.9755581759700606,2019
NV_4991,126,155760.1513701072,755.5237317013806,348.7000013887882,742.5150039987483,373.9000010192394,0.9211377307973158,2019
NV_4998,127,492895.1501213485,808.15650466858,334.4000004529953,829.9570534604682,355.40000158548355,0.9768055693028476,2019
NV_6682,129,496898.39412626287,807.6823503207893,296.7000007927418,798.90116635973,324.4000007510185,0.5277411083405316,2019
NV_6686,133,537937.4505566177,770.0947477035364,339.39999878406525,776.770333459167,369.89999920129776,0.9589580973952436,2019
NV_6687,134,510475.8493403359,771.8009038732876,339.39999878406525,809.7390702411387,369.89999920129776,0.9527747424703744,2019
NV_6688,135,460087.4855073371,742.3056467286319,332.10000017285347,713.1167393767875,358.8000009357929,0.1163635936610084,2019
NV_6689,136,510458.2301233231,756.4890274816775,339.39999878406525,747.8764173057142,369.89999920129776,0.9596684379673532,2019
NV_6690,137,420573.2490533035,655.948729848716,359.2040768904133,681.7012227744153,383.7023195677164,0.0456042645627469,2019
NV_6691,138,355090.19055136567,769.7631653313579,381.0999996960163,763.191635288816,406.3000002801418,0.9082875713161892,2019
NV_6692,139,498590.8829796294,802.4571769815423,339.39999878406525,810.1342888165043,369.89999920129776,0.9829207383279044,2019
NV_6693,140,496397.6681683655,843.5309872687968,359.20000183582306,828.0222304719056,383.700001001358,0.966048304325989,2019
NV_6757,141,477775.9846935184,707.8610762530444,346.1873697028334,705.8561191521252,367.46567689708826,0.8490554252715613,2019
NV_6759,143,109864.95051152036,483.39087786919697,354.6631394697802,504.9389716601192,384.4065854492864,0.6276035875769034,2019
NV_6760,144,124646.22411872404,696.9573383301376,354.0000020265579,725.3706205333797,384.60000187158585,0.8507277322642495,2019
NV_6763,145,490861.6530946418,637.818632764113,354.0000020265579,642.0004589895594,384.60000187158585,0.9773878517076624,2019
NV_6764,146,391613.3419559752,849.9927766801849,354.0000020265579,831.1199403833491,384.60000187158585,0.9189976084017886,2019
NV_6765,147,115093.1714457847,808.5591849248843,354.0000020265579,816.3479870757768,384.60000187158585,0.967359260394802,2019
NV_6766,148,127365.76506094597,753.6407019638785,354.0000020265579,760.2744951702668,384.60000187158585,0.9273514297289808,2019
NV_6769,151,374801.6976724821,796.329897877888,354.0000020265579,800.3427391902657,384.60000187158585,0.8858187875715219,2019
NV_6770,152,535770.3309878842,800.7759158854824,354.0000020265579,801.5267240942495,384.60000187158585,0.9364834051178113,2019
NV_6986,158,492141.09690517146,715.8027295557479,327.2000018954277,733.2875464704399,359.00000274181366,0.8877965060809107,2019
NV_7066,159,1035833.6024912306,750.4222081596577,349.200001180172,756.5550549398827,371.90000119805336,0.9720410650126304,2019
NV_7068,160,310545.85402840417,675.708706613048,345.7970191411528,687.4288493243894,369.6652061199357,0.0173416959620366,2019
NV_7431,164,317162.13632395683,809.5541862034215,349.200001180172,820.1024537309866,371.90000119805336,0.9570319506008356,2019
NV_7444,168,670959.1792656017,792.8766599426777,359.20000183582306,801.5597498514388,383.700001001358,0.96395726291875,2019
NV_7455,173,445619.719718105,748.6904614149082,334.4000004529953,758.271671412231,355.40000158548355,0.9159913363023532,2019
NV_8633,189,514032.65841879824,832.4032924201445,354.0000020265579,837.9489289335813,384.60000187158585,0.966082896738212,2019
NV_8636,191,130254.30857156646,410.7467982145094,354.7827467285824,448.3640023361561,384.37169975806944,0.0,2019
NV_8638,192,472559.514012326,829.7206253122828,354.286326645238,843.458704004686,384.5164899481868,0.9654837727787,2019
NV_8643,195,35854.83875905489,316.23858559854625,354.0000020265579,335.9420761717272,384.60000187158585,0.0040130233966835,2019
NV_8646,196,106110.54366875842,442.7605092604453,354.0000020265579,451.7450111432743,384.60000187158585,0.1240105540897097,2019
NV_8947,199,513628.7439674943,802.6967662597442,334.4000004529953,827.4175784156944,355.40000158548355,0.9717159881987216,2019
NV_8948,200,499808.70990574313,745.080022134936,381.0999996960163,678.7459419283433,406.3000002801418,0.9769807512857792,2019
NV_9025,203,277169.9277203307,239.80077233631715,299.4500053657606,252.28560840988425,325.64468302668786,0.0089130731574122,2019
NV_9233,205,493440.575995019,689.5285028511099,362.2000008523464,703.6186221193343,386.2000008225441,0.9598755079484655,2019
NV_9560,209,484372.68025944335,745.4834099087252,343.900000333786,748.4298201923995,366.0000004768372,0.9914657145575324,2019
NV_9664,213,492514.3163490776,580.8656773817834,331.6142685993302,537.3768604031494,361.3584410276752,0.9831554195487237,2019
NV_9693,215,498928.7687006477,837.0049998369622,365.9414106963879,837.52742845342,390.6568891416845,0.967968435811876,2019
NV_9749,216,460230.12097119365,663.65643644245,343.900000333786,682.285668851706,366.0000004768372,0.9610226690460624,2019
NV_9896,220,528584.0098040921,706.4410861732282,334.4000004529953,729.0851584002622,355.40000158548355,0.9679509192391874,2019
NV_9958,223,514049.0021497572,841.0979428987047,333.5454509040644,864.5555649254474,354.39383823226115,0.9781640515882846,2019
NV_9961,224,497485.14607926656,661.7681991710292,359.20000183582306,686.3733311518324,383.700001001358,0.0143379144851657,2019
NV_9964,225,534286.7262404356,792.1030528924277,365.6764306594746,815.3678400227494,390.383439405234,0.9433752437439064,2019
NV_10014,226,513346.7384411453,819.3920338081017,328.4000004827976,817.7555868203216,361.29999938607216,0.970317794042482,2019
NV_10015,227,526648.2921756585,635.2849228618712,335.675445691462,588.0542330897396,366.98807548722806,0.9837706720935732,2019
NV_10018,228,541777.5472568092,806.8049923790013,339.39999878406525,817.0865645536089,369.89999920129776,0.9754079108468058,2019
NV_10019,229,506211.5057020868,832.1646936734053,348.88777713276033,828.8142355074596,373.14889779712007,0.9576176440695192,2019
NV_10020,230,204171.37175368183,650.4424844489838,348.83322944572564,614.583524543417,373.3670886167883,0.8174463174927388,2019
NV_10194,240,107419.63975514931,186.2178022644561,354.0000020265579,202.985468054994,384.60000187158585,0.0,2019
NV_10197,243,116523.8343654365,353.0316024983687,354.0000020265579,377.4907243404495,384.60000187158585,0.0,2019
NV_10198,244,103805.4002421871,511.5620094191525,354.0000020265579,527.2029827315545,384.60000187158585,0.0,2019
NV_10253,247,508109.3844296339,763.7283835238956,362.2000008523464,771.9316112425435,386.2000008225441,0.1425397723934997,2019
NV_10256,248,268603.3228038684,660.3249603090336,353.11739590513685,649.1895559667909,384.5779362589752,0.6462093862815883,2019
NV_10258,249,91730.12110908302,471.6346888605872,354.0000020265579,476.3202322068537,384.60000187158585,0.0,2019
NV_10289,252,437994.9218095434,767.2468848983816,319.5386830901985,778.5148390993007,352.4708980909895,0.8020138777623032,2019
NV_10681,255,496406.46635977086,844.6072056815075,381.0999996960163,871.2100956022945,406.3000002801418,0.9906255121551488,2019
NV_11140,260,532807.0859278836,743.993508576316,362.2000008523464,770.1044431885878,386.2000008225441,0.9453498495517104,2019
NV_11141,261,514288.8759951647,830.8196267156354,362.2000008523464,847.1769644393077,386.2000008225441,0.9586506039354742,2019
NV_11309,266,507124.84018039954,819.127770388295,349.200001180172,800.5726030031576,371.90000119805336,0.980678728439181,2019
NV_16842,268,494110.8824302938,855.6234824692651,349.200001180172,862.9499098388056,371.90000119805336,0.9827515332883894,2019
NV_16843,269,487349.5685809637,832.5487169786127,365.3746529361574,818.9051754834978,390.07201579812426,0.976576235728752,2019
NV_16845,270,504131.0550248323,854.3206238981812,337.5558329347556,876.2805660661302,359.8480802179604,0.9821720342262544,2019
NV_16846,271,497001.14875289705,708.9626382254794,334.4000004529953,670.5772154245461,355.40000158548355,0.963467033086872,2019
NV_16848,272,501864.7260291599,794.6614645793493,347.92205406697246,771.7839918322372,369.4582708148237,0.5819747404358302,2019
NV_16849,273,515270.5214740398,594.1853816789878,346.42292397259536,618.8856645599571,370.076248264925,0.960128505778554,2019
NV_16857,274,524710.1010277063,878.2137282348747,345.100001424551,894.1725869184559,368.4000012278557,0.9550312240122728,2019
NV_16873,275,491598.58433245897,827.016479821864,343.900000333786,843.5856123989994,366.0000004768372,0.9933033499785044,2019
NV_16874,276,496979.0707531496,766.8013033046132,343.900000333786,797.7180335914494,366.0000004768372,0.9870487512269602,2019
NV_16875,277,498082.1922387473,595.0950252602238,381.0999996960163,596.5475752362698,406.3000002801418,0.9520219067113802,2019
NV_16876,278,483791.5951126654,794.1255328564469,343.900000333786,819.8090567390586,366.0000004768372,0.9898778281303392,2019
NV_16879,279,488885.9679844956,783.2686509234669,343.900000333786,785.4705826906123,366.0000004768372,0.9864986997721136,2019
NV_16883,280,504360.4301418541,713.9408184060925,324.99305382581804,707.2926954842861,357.41959117507724,0.9936501126246918,2019
NV_16890,281,475380.8064579131,797.7276956229265,334.4000004529953,817.7241554265909,355.40000158548355,0.9854116547139912,2019
NV_16893,282,500610.3310903612,813.4015027574019,365.9046324255124,797.9414498846112,390.618935307142,0.9766027064801672,2019
NV_16894,283,503200.4435959699,820.7289691416252,381.0999996960163,823.0692413421373,406.3000002801418,0.9684732515833446,2019
NV_16895,284,498524.4401622411,897.8277787746807,337.48442807452494,907.4711016133508,358.84157314116163,0.9811259196424208,2019
NV_16896,285,498863.5291882164,887.7019504056783,362.26970970881337,911.698369136963,386.527133165318,0.9801861824979756,2019
NV_16897,286,523984.4590499523,904.24754977979,337.3663237097485,904.019824039038,359.6643136860835,0.9771364472840808,2019
NV_16898,287,490848.5500171321,805.5128885456593,349.200001180172,790.4256778001488,371.90000119805336,0.974504233665223,2019
NV_16899,288,552607.8486056767,860.3810411474989,343.900000333786,864.6776092459236,366.0000004768372,0.9920187194631398,2019
NV_16900,289,527721.5285474891,887.8187508022487,343.900000333786,893.4594151926681,366.0000004768372,0.9839036787923908,2019
NV_16901,290,499917.1715362571,682.53326518581,330.600001424551,674.040255715468,358.6000017821789,0.9911245963881814,2019
NV_16902,291,505420.0985644069,696.128256716769,330.600001424551,684.9972442651281,358.6000017821789,0.9876607289052508,2019
NV_16903,292,499581.6233240232,856.2830682526355,349.200001180172,853.8901780150114,371.90000119805336,0.9894003847508605,2019
NV_16904,293,504765.1580461154,727.415909042177,333.8999999165535,728.2084771747757,361.4000000655651,0.5509520337929115,2019
NV_17031,294,489245.8583760577,739.8757619417047,343.900000333786,769.1259226421373,366.0000004768372,0.9458051645794088,2019
NV_17032,295,478912.4246300685,719.4994562262101,346.8407262130137,700.8449848196489,368.1924241517555,0.8620343936922245,2019
NV_17033,296,488503.4430901153,781.1528768188385,362.2000008523464,716.3300510940797,386.2000008225441,0.9806564478507164,2019
NV_17034,297,493310.2698494967,760.5685941323657,362.2000008523464,728.2432676180265,386.2000008225441,0.984833237097528,2019
NV_17035,298,475598.463537561,826.8642434584758,328.4000004827976,825.1328156996586,361.29999938607216,0.991740614334471,2019
NV_17037,300,488411.7752245775,681.6763738818526,324.9164384938928,662.7126361704009,357.4034616235021,0.9828458506775304,2019
NV_17038,301,487855.1427942516,728.7219962539759,330.600001424551,702.9183134025646,358.6000017821789,0.9865952188320828,2019
NV_17039,302,141097.32870959546,759.1355380134881,348.7000013887882,782.0491071428571,373.9000010192394,0.953613580625383,2019
NV_17042,304,155891.90585154152,652.6437353680743,348.7000013887882,640.9042746900196,373.9000010192394,0.8379086100754356,2019
NV_17043,305,152912.36121554588,731.0526669377504,348.7000013887882,728.3285540017321,373.9000010192394,0.996499478457649,2019
NV_17048,306,17338.614810062176,602.9284827800186,349.200001180172,591.5314923983865,371.90000119805336,0.6973316785603475,2019
NV_17051,307,510743.97559840186,774.0212499668546,349.200001180172,788.9274998011291,371.90000119805336,0.9735316734282607,2019
NV_17052,308,497811.5297851635,888.3547387285314,356.4135844583545,899.315383232652,380.08457977924735,0.9857339731892388,2019
NV_17053,309,209372.7983574353,732.5923449060897,349.10644039755994,739.4512857660272,372.27424445118726,0.8653826253427848,2019
NV_17054,310,20368.834341169728,724.1088309281083,348.90501917694064,728.586124718655,373.0799295977894,0.9793459552495696,2019
NV_17055,311,506932.5705403827,836.6551223082307,346.40476314050176,810.6831631862648,370.06432174350624,0.9570759277956744,2019
NV_17056,312,492581.8195444021,827.9207993183254,346.450423681532,859.5724746433577,370.0943077825704,0.983826722739892,2019
NV_17057,313,492956.7214419316,812.0857450798178,333.53078714156294,800.1888503351612,354.37657283148053,0.9768164396518068,2019
NV_17058,314,502103.8052519157,792.4236658307047,342.4999985694885,803.8998462907535,367.4999977052212,0.9706388372030312,2019
NV_17060,315,501052.10565417405,825.6969559217474,355.7195329889965,828.1280244608605,379.7283372578082,0.9826014016289202,2019
NV_17061,316,480662.1065020771,847.8275990287265,342.4999985694885,887.9150305072142,367.4999977052212,0.9509011318373628,2019
NV_17083,317,553946.6617417278,789.3473397305717,328.1999985575676,813.473397305722,348.0999980866909,0.9715647463532312,2019
NV_17084,318,487845.2762519716,779.5125193010514,334.4000004529953,790.2170271381117,355.40000158548355,0.9697181768698416,2019
NV_17087,319,504394.6850797573,762.0879589818558,334.4000004529953,757.1500451457566,355.40000158548355,0.9733640037836448,2019
NV_17088,320,472527.914278249,775.28828321594,354.38854781928774,774.8453848717096,384.486675233349,0.8151305886543566,2019
NV_17089,321,488285.7640265339,844.0135811373095,334.4000004529953,846.1948904299586,355.40000158548355,0.9735090152565884,2019
NV_17090,322,494729.79928130045,910.5945097738504,337.5142358955437,924.3486928945828,358.87483239102687,0.979526670646679,2019
NV_17091,323,502161.5399950803,838.6883799015375,343.900000333786,876.0074980566587,366.0000004768372,0.9846152185178784,2019
NV_17092,324,498293.33396507264,847.9181515961063,375.8563240890642,887.6880097502052,400.6193516362785,0.9891996887769255,2019
NV_17093,325,493773.6721047194,589.3156814202039,343.900000333786,613.8881710041662,366.0000004768372,0.9806171124932068,2019
NV_17094,326,499845.7164585251,796.7770941840275,337.3961185794613,805.8878092447916,358.74303834521254,0.9700846354166666,2019
NV_17762,327,464782.50915263686,796.3294266064387,298.1999997794628,789.6442553092543,324.8999986946583,0.8224357744562852,2019
NV_18084,328,501481.4017540079,879.607233523102,332.0747185703158,892.0092039451648,353.5279591264812,0.9849031533234668,2019
,341,494183.7908845203,537.7947419041062,296.7000007927418,554.1434691847819,324.4000007510185,0.5344273582740418,2019
,356,464129.7687051104,493.66053512679406,332.10000017285347,453.2036393280346,358.8000009357929,0.0,2019
,362,590187.6449346483,532.7962514145388,335.10677049693174,535.5074380695378,363.11671223580913,0.7578904929238688,2019
,372,514904.50494421617,810.7373631689076,332.69856956569026,799.3438784845259,362.2343203809577,0.9712878158550562,2019
,375,527187.4506796361,726.9515117586938,348.7000013887882,721.7082898919912,373.9000010192394,0.9643823796781832,2019
,377,521554.2672957262,828.8341993117158,348.7000013887882,820.1359802338918,373.9000010192394,0.932028050432643,2019
,379,517351.52566819394,667.7069513286613,348.8892458808213,625.5338877926484,373.143022802951,0.8000387318967638,2019
,385,504821.3890725267,835.094066259565,349.200001180172,841.8974661672696,371.90000119805336,0.9585850889148844,2019
,386,386200.1407548229,781.3374379400301,349.200001180172,795.0199994390069,371.90000119805336,0.9338097108075522,2019
,391,152831.3766287034,730.6824139523322,348.7000013887882,714.6195254502186,373.9000010192394,0.9903385074414806,2019
,394,518746.0535371807,848.9612534273408,345.95436210377073,847.335297036167,369.7685358684925,0.9878417547982764,2019
,409,505878.6642081602,803.1451161046685,326.7141629875778,832.5527546401692,348.34226079944574,0.9718884752390388,2019
,410,482381.2444729809,811.783166087342,324.30000001192093,806.7525620363766,345.39999985694885,0.9752865269175262,2019
,425,520340.37194925366,893.9564506725527,329.5623534462459,873.0856150834964,350.6102514550978,0.9706200807895724,2019
,443,487190.53371880064,719.5159430933662,356.1719767633758,673.3423077565051,380.2446339447719,0.8412867976387197,2019
,451,552919.1582027043,458.1939158086895,375.23943073468814,443.6972381167371,399.9510504941752,0.7971919872015074,2019
,485,504054.32381884137,873.5660433235149,359.73848438330543,890.187476779435,385.22388141959846,0.9756783097044458,2019
NV_235,0,309639.1321896407,728.4269015058055,84.10000023245811,711.3561872763382,105.19999971985816,0.0165104863900044,2020
NV_238,1,481071.53314021183,868.5138133700343,82.60000014305115,838.7558998713987,98.9999998509884,0.0,2020
NV_239,2,501239.481288169,555.7573505916755,90.39999929070471,559.8400064989575,103.59999904036522,0.9716482980855152,2020
NV_240,3,462084.5578080055,817.7161967120778,79.69999998807907,778.5047171471821,99.10000038146973,0.2433203083746964,2020
NV_241,4,524721.6388002747,842.9298664393293,91.24289874645788,818.6632824407757,111.03418388898118,0.9482135937378904,2020
NV_300,5,503693.84722064686,893.0781430668874,69.89999955892563,888.1456214605704,85.40000030398369,0.9905346319531464,2020
NV_301,6,242033.0793547041,683.1986246135923,69.89999955892563,705.1333609605301,85.40000030398369,0.9180704269521972,2020
NV_984,8,485005.52131050505,907.2142398185248,67.90000039339066,880.0242992116306,84.40000057220459,0.9847298814931528,2020
NV_1051,10,375378.2102567985,885.9792615766105,89.09999996423721,876.8033562078311,108.80000081658363,0.8674312323395422,2020
NV_1053,11,517699.1326891153,792.239949682897,73.2999997138977,762.8610881073425,93.79999935626984,0.9799360553488128,2020
NV_1054,12,497764.71295456256,757.9027823918009,79.09198013270196,717.7429024229519,98.48613415020166,0.9892168021827809,2020
NV_4753,15,522493.5234816583,800.1252455210231,91.13437444628724,808.5190586503729,112.4923796266204,0.9825505164363048,2020
NV_4766,22,494108.2402537869,905.3323077429336,68.16068671721452,894.6517764103236,84.5303437535392,0.9792249388484868,2020
NV_4782,23,505755.67202775634,745.9769363222177,89.19748719175882,754.9653215973984,108.94767947540338,0.9897809672520372,2020
NV_4783,24,495243.7763903519,794.2280856037931,99.20000079274178,787.2623719111189,124.10000076889992,0.9909545762415608,2020
NV_4784,25,532670.3377676448,883.6118049345584,98.20000004768372,879.8760822290873,122.80000013113022,0.8567545321518575,2020
NV_4786,27,522551.72969421,792.4720694120695,98.20000004768372,814.7702978502979,122.80000013113022,0.7992955192955197,2020
NV_4787,28,511605.6456590771,819.9784704438191,95.04656810426052,830.1936337276984,117.8081676280188,0.996232724502106,2020
NV_4788,29,499296.6337903984,802.3985016981837,89.34348594259654,793.9632737298833,108.98153092520796,0.991560541468726,2020
NV_4789,30,498418.38631354977,750.8153098156678,99.32974727010368,737.8719551569017,124.21739046712736,0.9926093538882288,2020
NV_4790,31,496116.7602495948,865.834378242586,79.21558298042494,860.4328163399051,98.61092549317296,0.97052045218721,2020
NV_4791,32,498695.60040066857,820.3081584296156,69.30000019073486,782.7914361488204,88.60000005364418,0.9814897340304116,2020
NV_4792,33,498886.8414981847,949.8316336504628,74.10000020265579,928.3315576263086,92.9000004529953,0.9803803379816676,2020
