,OPENET_ID,field_id,area_m2,annual_et_mm,annual_precip_mm,wy_et_mm,wy_precip_mm,irrigated,YEAR,NDVI
431,,431,41142.41604610758,438.884635656872,174.59999930858612,438.421926472526,140.49999901652336,0.096784820134405,2018,0.9075
432,,432,36485.13524828279,162.08116762230995,202.79999968409535,159.60332117060096,162.69999918341637,0.0,2018,0.9117
433,,433,103532.8131820186,136.04532324982932,202.79999968409535,138.02591775642034,162.69999918341637,0.0,2018,0.9104
434,,434,114647.78490028642,167.0786742156169,202.79999968409535,161.94180231186604,162.69999918341637,0.0,2018,0.8871
435,NV_7436,435,146583.22750300867,222.52183361880012,190.09359147171224,216.29570694513507,150.74695112033265,0.0690645892038233,2018,0.8924
436,,436,119844.53620527365,281.7382372881356,180.90000015497208,277.57102824858754,144.20000031590462,0.2067570621468926,2018,0.9061
437,,437,140438.954485294,323.8367822736031,180.90000015497208,317.0969749518304,144.20000031590462,0.2311368015414259,2018,0.9095
438,,438,148136.61473678288,330.3749132103057,174.50000044703484,325.2403252329621,139.19999966025352,0.1908459711310068,2018,0.9061
439,,439,141765.00822653956,306.5266994015651,174.5385875480149,304.01471152370726,139.70163743548437,0.1726254411539051,2018,0.909
440,,440,174303.6427531883,368.0432807531446,174.50000044703484,367.31674994909065,139.19999966025352,0.2095427559955513,2018,0.8947
441,,441,130710.96511223968,372.9596499655394,174.50000044703484,366.1936467492325,139.19999966025352,0.1932499321233893,2018,0.8533
442,,442,176979.66064758538,375.59850492486345,183.70000115036964,380.6102847689221,144.10000178217888,0.2022793768477812,2018,0.9164
443,,443,487190.53371880064,760.2957498066577,182.57670150347852,781.2164488435623,143.5017224090773,0.8425275269427429,2018,0.9261
444,,444,156605.28171507316,403.7067311861526,179.35777697741804,404.0512166779404,141.78729460449085,0.2200773540073192,2018,0.9076
445,,445,156647.93421097397,371.8831955160364,183.70000115036964,364.6041587378472,144.10000178217888,0.1493616579593814,2018,0.9125
446,,446,138557.20388267774,373.8418970784052,183.70000115036964,357.80525965379485,144.10000178217888,0.2379963969609149,2018,0.8299
447,,447,149220.33935774234,323.2642815399228,181.30159330425556,305.17928628826064,144.03585418130808,0.1943531302505661,2018,0.8949
448,,448,144813.3746802756,367.3880644142718,179.90407597300995,359.0546072549639,142.07825830372545,0.2109251657720242,2018,0.9078
449,,449,124843.95068893574,410.4358885395208,180.07346720728765,403.7866637753447,142.16847758024113,0.1745852759405831,2018,0.3718
450,,450,216350.27158712345,305.4395467422093,184.18517588203463,298.46977651872805,144.65633538169078,0.1561221277935158,2018,0.4043
451,,451,552919.1582027043,292.2985071697076,192.0204440087432,302.7927998665187,152.11910356138787,0.8288937744756444,2018,0.4879
452,,452,93799.73540189564,184.2596440457241,187.13461777805205,175.60222833164522,148.63980337615197,0.0306467949645492,2018,0.4192
453,,453,118977.04335990104,355.8998472168383,194.1000008881092,343.7955214010443,153.59999999403954,0.1391694980959112,2018,0.3156
454,,454,166305.57797448416,357.23069009438564,188.34330094509767,352.71858976452535,148.341476864815,0.1146183742120904,2018,0.8345
455,,455,140641.14298396077,370.59300290423687,194.1000008881092,375.9268363048873,153.59999999403954,0.168330352162791,2018,0.8611
456,,456,88819.13283398788,319.20275500563787,183.70000115036964,318.63794837411984,144.10000178217888,0.0533629963733885,2018,0.8487
457,,457,118695.930673269,354.2184305025044,188.82756900898943,347.6940600626702,148.78383704337756,0.0659179799181172,2018,0.8549
458,,458,147414.599784203,327.0316214974736,194.1000008881092,333.6919246669727,153.59999999403954,0.1092696371152961,2018,0.3683
459,,459,164225.5893613392,202.0312148667417,205.34130944879809,201.89901461543556,164.57043475891876,0.0243866146418887,2018,0.3216
460,,460,132338.33885485373,295.53514776406905,194.1000008881092,301.1788744517766,153.59999999403954,0.0789646267983768,2018,0.3006
461,,461,195288.3175134076,299.7176465683752,194.1000008881092,295.3548351236049,153.59999999403954,0.1322902046885204,2018,0.3771
462,,462,321370.645601236,174.61346446057743,199.885568454843,169.38726152287697,158.79936484790693,0.0,2018,0.319
463,,463,115653.99598291153,276.596757923382,216.79999870061877,280.6109977244469,173.9999986886978,0.2356722265230956,2018,0.332
464,,464,149840.0386790312,178.0093051096479,216.79999870061877,172.3344942047124,173.9999986886978,0.0008162376884148663,2018,0.8818
465,,465,150406.04016391898,142.30715494580673,216.79999870061877,160.79003276799543,173.9999986886978,0.0005761405783011055,2018,0.4833
466,,466,146687.9136536058,321.7059094935774,216.79999870061877,322.3754060239184,173.9999986886978,0.1830983316108076,2018,0.8717
467,,467,158507.46554701147,360.18985075654564,216.79999870061877,370.73308315976095,173.9999986886978,0.193878780575973,2018,0.7169
468,,468,166378.43511811353,422.1681306526121,216.79999870061877,425.9765274253365,173.9999986886978,0.0081983212961155,2018,0.3604
469,,469,185789.93898642735,404.8689117199388,231.43766379541415,419.7531612223392,187.2455046628656,0.2486828240252897,2018,0.3039
470,NV_10196,470,56628.074919663486,353.49870404147055,246.599998742342,353.21935298070474,197.6999989449978,0.0,2018,0.2953
471,NV_10196,471,39421.48481661375,391.51036144578313,228.19524855985085,386.4415834767645,181.5374519914748,0.0014457831325301,2018,0.5135
472,,472,107148.60135766346,378.748872561439,231.9174703484756,388.91568279706087,187.72348683275143,0.2323536863440588,2018,0.3178
473,,473,137909.82320190562,348.8760241058767,246.599998742342,343.1492831258864,197.6999989449978,0.1295887821017803,2018,0.8639
474,,474,548836.7746771013,190.77478096631924,249.9810962393817,188.40895022051689,200.59808259386088,0.0,2018,0.9102
475,,475,31984.347269631053,422.1789652247666,246.599998742342,415.5642917726886,197.6999989449978,0.2467345207803221,2018,0.4593
476,,476,47872.60259604716,499.0973637761203,246.599998742342,499.8769572396516,197.6999989449978,0.3104253259693674,2018,0.8477
477,,477,122737.25155718542,426.0075918548031,207.19999927282333,425.1470783532537,163.09999975562096,0.0735723771580345,2018,0.6624
478,,478,2649479.0778816827,225.05148966252065,249.968716081296,229.1518974243384,200.7091026740657,0.0,2018,0.2766
479,,479,56891.70915948545,405.0901474530828,226.1888825866706,403.65559172730735,179.7755164082185,0.0766468785905782,2018,0.9179
480,,480,38457.97807789008,366.62574955908286,246.599998742342,362.6926278659612,197.6999989449978,0.2052204585537918,2018,0.9212
481,,481,240099.60318673277,137.41090343030532,223.8042024334212,135.78977112497316,187.30977799501224,0.0,2018,0.9069
482,,482,441343.1859115501,134.7918245337795,229.14070791047436,128.10183043841946,191.25463047805044,0.0,2018,0.887
483,,483,1355209.9188101362,169.52457574834986,229.55045137632607,167.20128317095072,188.76368090718276,0.0,2018,0.8793
484,,484,149340.55074394523,218.207544082894,230.1000003516674,206.93513906562444,189.40000078082085,0.0,2018,0.8185
485,,485,504054.32381884137,892.7051136394225,212.72576636628867,909.0854355235596,169.3740475695005,0.9756783097044458,2018,0.5489
486,,486,250220.3857250045,364.5466172019912,212.8680258802134,364.644071289878,169.53557138641963,0.1936715588965907,2018,0.6294
487,,487,122086.93714348548,125.2199412837508,220.5367909303052,118.19274053645309,180.35828475262855,0.0,2018,0.796
488,,488,92799.56023025273,163.3521085570567,206.3999996781349,155.0350646312218,169.19999992847443,0.0,2018,0.5231
489,,489,318745.405216401,243.5054038873949,246.599998742342,240.37150662082587,197.6999989449978,0.0065187051094393,2018,0.2647
490,,490,148687.04753473896,179.68889943247137,206.3999996781349,174.47380426650116,169.19999992847443,0.0,2018,0.2836
491,NV_235,0,309639.1321896407,715.1027202491885,342.4999985694885,746.4193156066532,367.4999977052212,0.0165104863900044,2019,0.3874
492,NV_238,1,481071.53314021183,774.5113823522775,362.2000008523464,775.8448209733094,386.2000008225441,0.0,2019,0.5034
493,NV_239,2,501239.481288169,713.9186276368164,354.0000020265579,706.6731186872104,384.60000187158585,0.9726772996831756,2019,0.5626
494,NV_240,3,462084.5578080055,758.0258328346299,345.100001424551,775.8271024747426,368.4000012278557,0.2433203083746964,2019,0.832
495,NV_241,4,524721.6388002747,788.4605957270918,347.83899411457344,799.9818750161461,369.4271233372049,0.9482135937378904,2019,0.5882
496,NV_300,5,503693.84722064686,882.4305720631819,328.1999985575676,900.8755788126342,348.0999980866909,0.9884855948930036,2019,0.4652
497,NV_301,6,242033.0793547041,675.6501500828814,328.1999985575676,684.9067134088973,348.0999980866909,0.9180704269521972,2019,0.4519
498,NV_340,7,299381.7833410217,332.485830106048,381.0999996960163,320.7368706793586,406.3000002801418,0.0,2019,0.2765
499,NV_984,8,485005.52131050505,837.4762679003451,334.4000004529953,839.0494644563269,355.40000158548355,0.9830927996334726,2019,0.2977
500,NV_985,9,328403.81870248605,239.75197430506117,354.0000020265579,239.74748762437693,384.60000187158585,0.3208556149732619,2019,0.3355
501,NV_1051,10,375378.2102567985,823.5669367395188,328.4000004827976,805.8395205005476,361.29999938607216,0.864129807969552,2019,0.3573
502,NV_1053,11,517699.1326891153,838.6045285392314,381.0999996960163,850.8874993448293,406.3000002801418,0.9764033754389642,2019,0.4253
503,NV_1054,12,497764.71295456256,750.6305338772132,345.0298452222551,775.6371181631532,368.2596889068965,0.9875176316176432,2019,0.8738
504,NV_1068,13,144317.47664838878,368.3541346909743,428.5999985933304,363.646183506158,456.6999989449978,0.0,2019,0.2221
505,NV_1199,14,168098.50588965177,324.1697246232449,296.7000007927418,305.957343915684,324.4000007510185,0.0,2019,0.2705
506,NV_4753,15,522493.5234816583,767.8556673248451,346.65269554127985,762.082261851086,369.5678680376192,0.9783008649595508,2019,0.3707
507,NV_4755,16,188263.57793125167,255.77170288605265,328.4000004827976,240.2561659192825,361.29999938607216,0.0,2019,0.7424
508,NV_4756,17,89566.71518941942,285.21759119230546,352.2064654851547,284.8065150323636,374.1608904095015,0.0,2019,0.4407
509,NV_4757,18,177834.59010144955,251.8679489917324,328.4000004827976,239.89197351963148,361.29999938607216,0.0,2019,0.3761
510,NV_4758,19,146347.57458479042,234.84554993165105,328.4000004827976,231.900136697824,361.29999938607216,0.0,2019,0.6538
511,NV_4760,20,27860.496103187965,508.9380108991825,330.70000022649765,503.065103152978,353.1999996304512,0.0962436745815492,2019,0.4613
512,NV_4761,21,374400.9049502065,321.206142513268,344.5999986231327,314.012042864186,365.69999834895134,0.0,2019,0.6314
513,NV_4766,22,494108.2402537869,837.7515822611251,333.5918722649078,832.0085008829951,354.4484956504836,0.9742999111520616,2019,0.6179
514,NV_4782,23,505755.67202775634,722.3369981390777,328.4530875770733,715.8139398087739,361.3009646126262,0.9849949733695534,2019,0.6012
515,NV_4783,24,495243.7763903519,758.3628820817582,333.8999999165535,765.1675369791782,361.4000000655651,0.9887696912757544,2019,0.5014
516,NV_4784,25,532670.3377676448,860.6240041460037,348.7000013887882,849.3119969921147,373.9000010192394,0.8567545321518575,2019,0.6308
517,NV_4785,26,488970.92554301786,826.7256849163493,331.59352498361375,833.8712932636982,361.3580638684243,0.9937815349207756,2019,0.3267
518,NV_4786,27,522551.72969421,856.0311991711992,348.7000013887882,853.2495312095318,373.9000010192394,0.7992955192955197,2019,0.4967
519,NV_4787,28,511605.6456590771,779.5733137209254,331.6382300590384,754.7253116468072,361.3588766935843,0.992502486825118,2019,0.283
520,NV_4788,29,499296.6337903984,769.663645867753,328.230699386347,780.6032479456586,361.0475074680126,0.9880991717630236,2019,0.317
521,NV_4789,30,498418.38631354977,688.3063970871519,333.69611259498464,697.0720940706609,361.2270047894217,0.9880892303852142,2019,0.6315
522,NV_4790,31,496116.7602495948,829.2921413358088,345.0441071025417,824.7420512260396,368.2882126504681,0.9702255474851182,2019,0.622
523,NV_4791,32,498695.60040066857,792.2765018532004,343.900000333786,797.7917404867223,366.0000004768372,0.9811147462582738,2019,0.4226
524,NV_4792,33,498886.8414981847,926.1727485989836,330.70000022649765,942.6258199748038,353.1999996304512,0.975460489161128,2019,0.7273
525,NV_4793,34,510719.0119633483,906.9100557740172,343.900000333786,916.1618189440608,366.0000004768372,0.9794416230185896,2019,0.5078
526,NV_4794,35,507704.22877437953,898.0419644239034,345.100001424551,894.7550767720002,368.4000012278557,0.9776755455695326,2019,0.3736
527,NV_4795,36,488843.7500595533,748.7417167881591,347.8020760109056,740.2016131267495,369.4132790503435,0.978325341611464,2019,0.4728
528,NV_4796,37,521585.149617041,477.72277937707247,345.0293342640921,459.759168805795,368.2586669911801,0.936984920445216,2019,0.3713
529,NV_4797,38,512987.0208427857,866.947584224542,347.853841414822,894.0053895252986,369.4326910739884,0.9576235363740117,2019,0.39
530,NV_4798,39,472876.8977061365,736.9359977528989,347.9639311202929,722.3292117376621,369.4739747075345,0.966723417427643,2019,0.5147
531,NV_4800,40,533815.2813888217,857.7121125274547,330.70000022649765,886.1057861552277,353.1999996304512,0.9770014659409668,2019,0.4106
532,NV_4801,41,535505.0897450355,468.2041965898909,345.100001424551,493.1136753564216,368.4000012278557,0.9459838351325224,2019,0.3772
533,NV_4802,42,509698.5469838583,832.3410877868683,355.7117636560258,853.1610135228594,379.7194714470712,0.980662630733384,2019,0.5272
534,NV_4803,43,514504.6294202004,864.4229273792467,359.20000183582306,876.2897665008846,383.700001001358,0.9815445081345358,2019,0.8808
535,NV_4804,44,70982.7508509342,547.4008021390374,324.30000001192093,540.8478609625668,345.39999985694885,0.1422841864018334,2019,0.659
536,NV_4806,45,472519.2907714697,879.9923531536073,324.30000001192093,872.0507305776409,345.39999985694885,0.9603212363357048,2019,0.5869
537,NV_4809,46,496483.11136664986,789.1836707962668,345.100001424551,805.426562244174,368.4000012278557,0.971844130328003,2019,0.8538
538,NV_4810,47,520068.0370533636,839.1046282067975,343.5242893153064,828.1726110170595,367.8545608848896,0.9600989712202108,2019,0.7301
539,NV_4811,48,498503.186079373,748.2063275809871,354.19999903440475,729.2409822239525,392.4999997913837,0.926825180571775,2019,0.8791
540,NV_4812,49,489602.12264812685,876.0780649803512,330.70000022649765,869.3336469806832,353.1999996304512,0.9623512481319532,2019,0.8359
541,NV_4875,50,482164.4518052898,756.403898484235,359.20000183582306,782.6545056897403,383.700001001358,0.9348097422749964,2019,0.709
542,NV_4876,51,481200.65345006005,879.669816317332,359.20000183582306,863.7739576290286,383.700001001358,0.9793835925174664,2019,0.7351
543,NV_4877,52,505357.92486376985,849.8580639624068,334.4000004529953,852.9538412848264,355.40000158548355,0.9789241613114332,2019,0.5898
544,NV_4878,53,528371.8245987284,825.3110900133431,334.4000004529953,817.3410807759421,355.40000158548355,0.9621728420404392,2019,0.5038
545,NV_4879,54,13635.667742775631,534.1795178322378,324.30000001192093,550.2580195258023,345.39999985694885,0.2052201633791593,2019,0.9136
546,NV_4881,55,496876.817754501,786.7738569158432,359.7308278091934,804.6421803924137,385.2208451894354,0.9740775325873864,2019,0.9001
547,NV_4882,56,506553.4339038087,879.9504674649735,339.03408841674394,894.6871279702111,365.4787457217792,0.9160706153392808,2019,0.4936
548,NV_4883,57,31720.78069866076,551.4569883241758,330.6302200043778,553.2451923076923,353.11495499006355,0.3398866758241757,2019,0.5605
549,NV_4884,58,488770.1321499517,931.5061499830944,329.5336014865477,938.7105156673524,350.58178416459026,0.5764853913650805,2019,0.3692
550,NV_4887,59,496100.9481887695,675.7089760612864,343.900000333786,661.1205678409259,366.0000004768372,0.9719303422236062,2019,0.5023
551,NV_4888,60,502448.0874323714,752.7029046090773,343.900000333786,738.6643383047005,366.0000004768372,0.9733110385932736,2019,0.8463
552,NV_4889,61,32798.530059615216,572.2838714978226,330.70000022649765,555.6117821050036,353.1999996304512,0.2186344589598224,2019,0.5025
553,NV_4890,62,489104.5052304144,721.7485964785884,343.900000333786,727.0064398494783,366.0000004768372,0.9747892639617824,2019,0.9086
554,NV_4891,63,30458.302127386283,446.6113248054386,343.900000333786,443.4167635745592,366.0000004768372,0.0305930763037838,2019,0.5825
555,NV_4892,64,61321.501801332764,415.943535877321,343.86126435058173,401.9559898949604,365.9567792785029,0.0702477507423657,2019,0.5507
556,NV_4893,65,31600.62883887601,424.7555194249527,343.900000333786,409.4751839808315,366.0000004768372,0.0973814821153516,2019,0.553
557,NV_4894,66,506473.3941253705,680.6868622005322,337.49310642735674,677.5281501340482,358.8512563550089,0.9720184296286783,2019,0.4281
558,NV_4895,67,32299.79625772308,416.0717199184226,381.0999996960163,421.2951223657374,406.3000002801418,0.0267675050985723,2019,0.5718
559,NV_4896,68,317369.992005567,338.9987610014527,381.0999996960163,326.5678971203964,406.3000002801418,0.0024010937366487,2019,0.5548
560,NV_4898,69,484412.7847794141,567.8013688664045,375.98116919638267,567.8015255641122,400.7546005041991,0.9759916726361036,2019,0.4591
561,NV_4899,70,511626.698954384,797.3996501457725,381.0999996960163,803.017270076862,406.3000002801418,0.9452160084813148,2019,0.5521
562,NV_4900,71,110209.89104241163,291.02597849885603,381.0999996960163,295.4795935939384,406.3000002801418,0.0,2019,0.4974
563,NV_4901,72,295700.0984011924,390.7836957220086,381.0999996960163,372.3597881655396,406.3000002801418,0.0032949987609336,2019,0.5694
564,NV_4902,73,323862.085862989,337.1074701378767,381.0999996960163,330.01887219178764,406.3000002801418,0.0,2019,0.5738
565,NV_4903,74,35904.59822921371,361.6379725862329,381.0999996960163,360.772932670583,406.3000002801418,0.0,2019,0.398
566,NV_4904,75,37216.545055446855,356.08745994756765,381.0999996960163,361.0819982522572,406.3000002801418,0.0,2019,0.4001
567,NV_4905,76,111215.89070553052,313.359744924137,381.0999996960163,320.4184074861344,406.3000002801418,0.0044711573700798,2019,0.6002
568,NV_4906,77,55600.77425616453,348.513541159279,381.0999996960163,347.1226497808084,406.3000002801418,0.0,2019,0.8671
569,NV_4926,78,499698.5761069099,839.1909525668547,325.41714539631107,845.3636378424095,344.9812834829576,0.980469343049862,2019,0.9108
570,NV_4929,79,479880.050985642,822.2006785219528,397.0866478372235,805.1696361426026,422.48733660236365,0.9804246416555936,2019,0.614
571,NV_4930,80,484356.81382572994,885.6783374707899,397.0676090149216,893.6470067413461,422.4692801269378,0.9845391732184186,2019,0.4526
572,NV_4931,81,461554.6636798485,768.7114047451255,328.1999985575676,780.4926356589148,348.0999980866909,0.9624618275781066,2019,0.5195
573,NV_4932,82,493430.2088553775,909.1751578716156,328.1999985575676,910.2244028334522,348.0999980866909,0.9693317225852508,2019,0.514
574,NV_4934,83,508144.7320838154,845.2035664387874,325.40231269356906,826.5015517848185,344.96466062721447,0.9834156330322196,2019,0.3069
575,NV_4935,84,469152.9436496094,493.4305504141413,356.3999986052513,554.5387129239737,383.8999980390072,0.7102459395678128,2019,0.5829
576,NV_4937,85,547525.868106769,817.8878048056079,333.55142633235675,808.0198105081826,354.4008738184073,0.9460977952023129,2019,0.604
577,NV_4938,86,509060.7721381414,735.7272519128675,333.5999725204165,687.8767830805028,354.4580330497539,0.9851283498485144,2019,0.5362
578,NV_4939,87,513655.5405384981,839.6833972961409,334.4000004529953,844.2262330217011,355.40000158548355,0.9790796746079086,2019,0.5714
579,NV_4940,88,493740.8459204135,854.1795006916537,334.4000004529953,874.3736194365765,355.40000158548355,0.9842127220429048,2019,0.5377
580,NV_4942,89,499212.9691924749,885.6337380156988,381.0999996960163,869.25225019691,406.3000002801418,0.9903962627990984,2019,0.5583
581,NV_4943,90,49540.1416671712,400.295144032922,356.3999986052513,411.7543484224968,383.8999980390072,0.0806584362139918,2019,0.4294
582,NV_4944,91,454006.0245022056,729.931763833756,356.3999986052513,763.5048424123582,383.8999980390072,0.9550432827968816,2019,0.9119
583,NV_4947,92,488679.4479877378,878.4413103123356,342.4999985694885,907.6972812681872,367.4999977052212,0.9737216971981268,2019,0.3762
584,NV_4948,93,525225.6952176269,847.3186150313472,342.4999985694885,848.587868624061,367.4999977052212,0.9581516550994604,2019,0.5525
585,NV_4950,94,514665.1589519018,920.151160893343,337.4651192658141,927.705873683435,359.76011544297603,0.9880147171062674,2019,0.5008
586,NV_4951,95,512261.1715278556,755.6556514473668,330.70000022649765,739.4600427282633,353.1999996304512,0.9772133557550952,2019,0.4205
587,NV_4955,96,500542.8945822096,820.3751334247215,359.20000183582306,836.0677933041106,383.700001001358,0.9660437470538196,2019,0.4608
588,NV_4958,97,509278.0844295856,822.8673998169783,343.900000333786,827.9926206133349,366.0000004768372,0.9833737683287578,2019,0.3626
589,NV_4959,98,521518.90309594834,642.9160519863697,343.1219662087313,663.0275826961436,367.3112494196318,0.9609686668882976,2019,0.3939
590,NV_4960,99,514325.6482997228,831.2639710491526,341.9678645727108,836.6937878939527,366.8551234511529,0.9638430459494626,2019,0.4286
591,NV_4962,100,503186.8506074639,849.6802016241949,334.4000004529953,826.0736057557673,355.40000158548355,0.9590073885789372,2019,0.4922
592,NV_4963,101,489959.3503280315,308.4946462545906,343.900000333786,334.56865293571093,366.0000004768372,0.0384717490376532,2019,0.4571
593,NV_4964,102,507471.11764644267,850.9881256840816,343.900000333786,864.5289249579539,366.0000004768372,0.9851304092474442,2019,0.4815
594,NV_4965,103,522538.4751923738,784.0446916653701,343.900000333786,794.1807582594262,366.0000004768372,0.9741351589647842,2019,0.4964
595,NV_4967,104,510432.9485534698,774.4893746979178,337.43350955306124,794.3328393802747,358.7847587961262,0.9786431693727854,2019,0.5402
596,NV_4968,105,515914.5826241768,578.20128426772,381.0999996960163,612.4384586685444,406.3000002801418,0.9630431469813924,2019,0.5085
597,NV_4969,106,96606.34069665088,266.5842847925492,381.0999996960163,273.6020703004461,406.3000002801418,0.0,2019,0.5209
598,NV_4970,107,115998.32407424826,287.9613494923027,381.0999996960163,299.49635019418844,406.3000002801418,0.0,2019,0.9002
599,NV_4971,108,193155.24774193045,349.5289366484058,381.0999996960163,352.61859811771325,406.3000002801418,0.0,2019,0.536
600,NV_4972,109,80312.373842987,251.7019386106624,381.0999996960163,248.41262789445335,406.3000002801418,0.0,2019,0.495
601,NV_4973,110,495809.2841949364,851.7646199390415,357.40041672941726,857.4754660815224,383.8285407424372,0.9805030999140888,2019,0.4603
602,NV_4974,111,490902.0137562984,771.0771628477642,356.3999986052513,740.1224038642218,383.8999980390072,0.97574913508196,2019,0.5061
603,NV_4975,112,73470.16962209299,292.57898019075566,381.0999996960163,305.79882611885546,406.3000002801418,0.0,2019,0.507
604,NV_4976,113,173359.3015819392,377.20537379881193,381.0999996960163,360.2412722797888,406.3000002801418,0.0,2019,0.5072
605,NV_4977,114,504859.0520773202,707.4000835515853,324.9000000655651,694.0011782915842,357.40000090003014,0.9677576575563304,2019,0.3708
606,NV_4978,115,520976.38019943447,702.7245408581723,324.9000000655651,728.4640940189573,357.40000090003014,0.9805234580205768,2019,0.6437
607,NV_4979,116,520783.88022241415,697.5889769340222,324.9000000655651,683.992787338118,357.40000090003014,0.9798419341773206,2019,0.5672
608,NV_4980,117,523467.6309245528,679.180238506133,324.9000000655651,694.0569345554876,357.40000090003014,0.9814455042420612,2019,0.601
609,NV_4981,118,489712.37608874566,810.4145530882522,381.0999996960163,810.4240801156533,406.3000002801418,0.9344961476467688,2019,0.445
610,NV_4982,119,533231.2393491482,666.9611901550564,324.9759835131853,657.8353091502802,357.41599742326395,0.9681621353020512,2019,0.4433
611,NV_4983,120,505316.66652620886,678.8998252048216,336.81150458707083,667.2003710376185,359.1263072328909,0.9781934971904086,2019,0.4092
612,NV_4984,121,487622.7698546995,784.9707611119453,381.0999996960163,794.3833252701181,406.3000002801418,0.9540841577276196,2019,0.4345
613,NV_4985,122,128243.38807843791,331.034087551184,328.4000004827976,311.93182489763166,361.29999938607216,0.0,2019,0.4975
614,NV_4986,123,151499.536367283,796.9806685605043,348.7000013887882,797.5303639384681,373.9000010192394,0.898697539797395,2019,0.3969
615,NV_4987,124,488728.444606027,752.2949903948889,328.4000004827976,760.0346005436433,361.29999938607216,0.9755581759700606,2019,0.4707
616,NV_4988,125,127605.6404720695,338.466950733486,328.4000004827976,311.42323836174006,361.29999938607216,0.0,2019,0.5287
617,NV_4991,126,155760.1513701072,755.5237317013806,348.7000013887882,742.5150039987483,373.9000010192394,0.9211377307973158,2019,0.5842
618,NV_4998,127,492895.1501213485,808.15650466858,334.4000004529953,829.9570534604682,355.40000158548355,0.9768055693028476,2019,0.4913
619,NV_6679,128,132940.68750493065,424.7414104149353,354.91805794020814,419.3565159224048,393.140268967412,0.0230069122088662,2019,0.5194
620,NV_6682,129,496898.39412626287,807.6823503207893,296.7000007927418,798.90116635973,324.4000007510185,0.5277411083405316,2019,0.4041
621,NV_6683,130,268347.3508212824,338.7320531281782,363.337364600584,333.9985700907284,390.4905497994571,0.2034901869958813,2019,0.5164
622,NV_6684,131,335079.8131223413,735.2791271133174,296.7000007927418,730.9154028397828,324.4000007510185,0.6116170000161167,2019,0.5672
623,NV_6685,132,160735.82036740778,752.773220646549,296.7000007927418,755.1727770683518,324.4000007510185,0.0656462127831171,2019,0.5314
624,NV_6686,133,537937.4505566177,770.0947477035364,339.39999878406525,776.770333459167,369.89999920129776,0.9589580973952436,2019,0.5791
625,NV_6687,134,510475.8493403359,771.8009038732876,339.39999878406525,809.7390702411387,369.89999920129776,0.9527747424703744,2019,0.6229
626,NV_6688,135,460087.4855073371,742.3056467286319,332.10000017285347,713.1167393767875,358.8000009357929,0.1163635936610084,2019,0.5731
627,NV_6689,136,510458.2301233231,756.4890274816775,339.39999878406525,747.8764173057142,369.89999920129776,0.9596684379673532,2019,0.3902
628,NV_6690,137,420573.2490533035,655.948729848716,359.2040768904133,681.7012227744153,383.7023195677164,0.0456042645627469,2019,0.6014
629,NV_6691,138,355090.19055136567,769.7631653313579,381.0999996960163,763.191635288816,406.3000002801418,0.9082875713161892,2019,0.6752
630,NV_6692,139,498590.8829796294,802.4571769815423,339.39999878406525,810.1342888165043,369.89999920129776,0.9829207383279044,2019,0.4814
631,NV_6693,140,496397.6681683655,843.5309872687968,359.20000183582306,828.0222304719056,383.700001001358,0.966048304325989,2019,0.3728
632,NV_6757,141,477775.9846935184,707.8610762530444,346.1873697028334,705.8561191521252,367.46567689708826,0.8490554252715613,2019,0.5713
633,NV_6758,142,29359.98951726688,426.50809510593007,356.3999986052513,465.98926820242366,383.8999980390072,0.6112498843556292,2019,0.6472
634,NV_6759,143,109864.95051152036,483.39087786919697,354.6631394697802,504.9389716601192,384.4065854492864,0.6276035875769034,2019,0.4247
635,NV_6760,144,124646.22411872404,696.9573383301376,354.0000020265579,725.3706205333797,384.60000187158585,0.8507277322642495,2019,0.4232
636,NV_6763,145,490861.6530946418,637.818632764113,354.0000020265579,642.0004589895594,384.60000187158585,0.9773878517076624,2019,0.4007
637,NV_6764,146,391613.3419559752,849.9927766801849,354.0000020265579,831.1199403833491,384.60000187158585,0.9189976084017886,2019,0.62
638,NV_6765,147,115093.1714457847,808.5591849248843,354.0000020265579,816.3479870757768,384.60000187158585,0.967359260394802,2019,0.8987
639,NV_6766,148,127365.76506094597,753.6407019638785,354.0000020265579,760.2744951702668,384.60000187158585,0.9273514297289808,2019,0.5351
640,NV_6767,149,148489.14795614057,588.2760717097915,411.6582119449464,580.920269552638,438.45262304497976,0.0,2019,0.4861
641,NV_6768,150,31731.38424360033,510.6316465450808,330.2000001966953,496.0937580272282,346.09999987483025,0.0,2019,0.3784
642,NV_6769,151,374801.6976724821,796.329897877888,354.0000020265579,800.3427391902657,384.60000187158585,0.8858187875715219,2019,0.5146
643,NV_6770,152,535770.3309878842,800.7759158854824,354.0000020265579,801.5267240942495,384.60000187158585,0.9364834051178113,2019,0.4521
644,NV_6771,153,87072.17288773374,642.9013324180107,330.2000001966953,619.0546072955342,346.09999987483025,0.0,2019,0.6718
645,NV_6772,154,182030.57239002085,517.4647826346588,475.5999988019466,526.5220500418011,494.899998575449,0.0,2019,0.6241
646,NV_6773,155,58910.16753786609,599.7966508280665,351.920049024969,584.3625501683811,370.7249387437819,0.0,2019,0.7615
647,NV_6774,156,127926.70751332436,349.0777740031424,330.2000001966953,352.8019448808868,346.09999987483025,0.0,2019,0.6516
